Type,ID,SedRed,Cost,Duck
WCMO,4580,8.723,1625.288,4.476
WCMO,4581,2.028,593.776,2.765
WCMO,4582,2.566,756.056,3.114
WCMO,4583,9.788,12867.217,6.081
WCMO,4584,17.218,9703.726,7.781
WCMO,4585,2.105,610.919,2.781
WCMO,4586,29.575,13257.496,10.235
WCMO,4587,6.282,10897.15,3.431
WCMO,4588,12.52,11996.602,5.13
WCMO,4589,10.484,11637.618,4.639
WCMO,4590,5.347,10732.439,3.104
WCMO,4591,6.517,10938.561,3.517
WCMO,4592,7.48,11108.248,3.813
WCMO,4594,6.012,10849.626,3.341
WCMO,4595,52.475,9059.529,0
WCMO,4598,5.172,701.695,0
WCMO,4602,0,0,0
WCMO,4605,9.149,1402.385,0
WCMO,4607,5.694,793.675,0
WCMO,4608,0,0,0
WCMO,4619,0,0,0
WCMO,4620,7.748,11696.901,3.941
WCMO,4626,0,0,0
WCMO,4631,12.71,7030.052,5.246
WCMO,4632,6.947,6014.319,3.694
WCMO,4633,231.387,45269.356,23.33
WCMO,4634,0,0,0
WCMO,4635,15.537,2528.527,3.874
WCMO,4636,2.207,15667.068,2.927
WCMO,4637,6.38,1146.157,3.252
WCMO,4689,6.931,1345.255,3.884
WCMO,4690,3.822,741.774,2.883
WCMO,4691,4.886,948.324,3.264
WCMO,4692,3.207,5872.414,2.645
WCMO,4693,136.748,41060.077,16.929
WCMO,4697,2.704,10964.98,2.777
WCMO,4698,30.935,26086.153,9.428
WCMO,4699,7.482,11992.053,4.865
WCMO,4700,3.077,818.747,3.124
WCMO,4701,18.514,4935.324,7.668
WCMO,4702,14.468,3854.928,6.786
WCMO,4740,3.491,17229.821,2.516
WCMO,4741,13.577,2595.097,4.968
WCMO,4742,6.59,6849.177,3.457
WCMO,4743,5.645,12089.484,3.208
WCMO,4744,3.326,11486.274,2.462
WCMO,4745,4.147,693.751,2.578
WCMO,4746,192.793,33509.692,0
WCMO,4747,23.641,3958.679,1.72
WCMO,4748,31.678,5378.57,0
WCMO,4749,55.084,63431.733,9.391
WCMO,4750,40.717,22783.514,8.126
WCMO,4751,4.53,6112.998,2.702
WCMO,4752,15.885,2660.65,5.045
WCMO,4753,5.345,6612.758,2.944
WCMO,4754,65.71,50297.412,10.361
WCMO,4755,6.773,7044.146,3.324
WCMO,4756,226.473,38384.157,19.212
WCMO,4757,7.003,12192.045,3.369
WCMO,4758,17.067,2858.97,5.246
WCMO,4759,23.321,15189.047,6.149
WCMO,4760,5.923,6787.323,3.106
WCMO,4761,87.216,37494.582,11.873
WCMO,4762,7.823,7669.627,3.435
WCMO,4763,19.3,14532.417,5.587
WCMO,4764,6.829,6678.31,3.323
WCMO,4765,28.952,12130.031,6.866
WCMO,4871,4.893,1432.894,4.313
WCMO,4872,8.534,12499.713,5.687
WCMO,4873,86.469,50830.309,17.856
WCMO,4874,2.966,5868.327,3.359
WCMO,4875,21.348,13981.453,7.215
WCMO,4876,8.6,7519.093,5.733
WCMO,4877,2.519,5737.554,3.097
WCMO,4878,3.246,5950.51,3.524
WCMO,4879,7.084,11164.214,3.905
WCMO,4880,6.766,11981.716,5.07
WCMO,4881,38.425,25804.109,9.822
WCMO,4882,4.529,16326.388,4.167
WCMO,4883,5.166,6513.012,4.44
WCMO,4884,12.937,8448.326,6.698
WCMO,4885,12.157,12166.003,5.335
WCMO,4886,5.045,6477.467,4.403
WCMO,4887,4.767,16395.898,4.283
WCMO,4888,2.179,10637.868,2.889
WCMO,4889,4.325,10619.426,2.848
WCMO,4890,60.13,21415.006,12.26
WCMO,4891,25.876,17161.131,8.006
WCMO,4892,18.856,8489.057,6.786
WCMO,4893,61.267,16639.99,12.425
WCMO,4894,40.842,6999.232,0
WCMO,4895,5.093,687.837,0
WCMO,4911,8.971,7286.123,3.963
WCMO,4912,15.564,15054.15,5.256
WCMO,4913,25.617,4451.132,6.72
WCMO,4914,34.304,16640.794,8.254
WCMO,4915,4.479,6088.888,2.795
WCMO,4916,10.354,11796.869,4.285
WCMO,4917,15.756,7735.576,5.303
WCMO,4918,6.885,1194.435,3.49
WCMO,4919,8.719,6512.923,3.905
WCMO,4920,19.508,3388.12,5.883
WCMO,4921,5.761,6164.364,3.435
WCMO,4922,46.039,13012.53,9.062
WCMO,4923,36.105,11278.812,8.041
WCMO,4924,4.756,5824.918,2.899
WCMO,4925,6.407,6111.542,3.379
WCMO,4926,12.354,12496.979,5.043
WCMO,4927,27.121,10246.575,7.276
WCMO,4964,5.952,16401.223,4.171
WCMO,4965,6.812,11269.13,3.973
WCMO,4966,16.309,18841.404,6.942
WCMO,4967,15.244,7841.205,5.979
WCMO,4976,4.049,5913.743,3.223
WCMO,4977,6.903,1339.893,3.886
WCMO,4978,5.897,1331.094,3.902
WCMO,4979,15.247,15445.399,6.483
WCMO,4980,6.064,11614.081,4.422
WCMO,4981,23.048,10670.716,8.307
WCMO,4982,7.197,965.63,3.196
WCMO,4983,8.805,1181.609,3.533
WCMO,4984,98.865,18419.741,11.938
WCMO,4985,59.426,13026.438,9.218
WCMO,4986,4.65,939.316,3.165
WCMO,4987,21.439,9331.851,6.801
WCMO,4988,175.716,39136.004,19.08
WCMO,4989,11.247,7248.408,4.91
WCMO,4990,4.824,5964.244,3.213
WCMO,5026,110.609,20036.106,12.69
WCMO,5027,7.272,975.731,3.233
WCMO,5028,3.571,5687.773,2.721
WCMO,5029,28.667,5301.536,7.551
WCMO,5030,13.882,2804.701,5.48
WCMO,5031,8.659,6668.271,4.235
WCMO,5032,3.188,5627.495,2.599
WCMO,5033,10.072,6982.837,4.618
WCMO,5034,29.491,10578.436,7.756
WCMO,5035,19.054,8752.065,6.367
WCMO,5036,7.411,6458.88,3.965
WCMO,5037,10.271,7075.04,4.72
WCMO,5038,7.079,6393.438,3.886
WCMO,5039,29.006,10625.29,7.78
WCMO,5040,3.3,5659.535,2.665
WCMO,5041,51.583,10189.432,10.451
WCMO,5042,3.427,684.906,2.716
WCMO,5056,4.477,5862.355,3.064
WCMO,5057,7.417,11428.857,3.949
WCMO,5058,3.518,692.392,2.744
WCMO,5059,9.861,6900.057,4.552
WCMO,5060,3.037,5597.649,2.548
WCMO,5061,14.988,7951.039,5.699
WCMO,5062,3.547,5698.144,2.775
WCMO,5063,49.414,14506.64,10.204
WCMO,5064,32.176,10978.784,8.137
WCMO,5065,9.752,1878.935,4.54
WCMO,5066,13.069,7518.377,5.271
WCMO,5067,30.597,10674.075,7.906
WCMO,5068,62.893,16912.918,11.505
WCMO,5069,16.207,8123.299,5.882
WCMO,5070,10.754,7117.125,4.839
WCMO,5071,15.228,12998.366,5.778
WCMO,5072,88.284,26718.763,13.619
WCMO,5073,8.909,12289.763,3.648
WCMO,5074,3.477,5608.152,2.284
WCMO,5075,9.999,1749.938,3.865
WCMO,5076,78.814,50364.089,10.915
WCMO,5077,4.529,16906.056,2.612
WCMO,5078,3.309,11392.386,2.233
WCMO,5079,4.513,10907.149,3.181
WCMO,5109,8.653,12284.279,5.154
WCMO,5110,2.906,5766.967,2.978
WCMO,5119,4.193,753.154,2.612
WCMO,5120,4.757,832.163,2.717
WCMO,5121,3.412,596.738,2.298
WCMO,5122,4.047,707.967,2.499
WCMO,5123,16.581,2981.059,5.203
WCMO,5124,25.885,14656.835,6.519
WCMO,5125,21.766,13914.816,5.953
WCMO,5126,193.332,44300.777,17.451
WCMO,5127,23.445,9622.2,6.444
WCMO,5128,8.918,11560.654,3.724
WCMO,5129,40.884,12362.857,8.154
WCMO,5130,5.255,10919.322,2.864
WCMO,5131,4.06,710.178,2.508
WCMO,5132,4.063,5729.875,2.572
WCMO,5133,9.84,11722.11,3.916
WCMO,5134,4.57,15900.338,2.837
WCMO,5135,57.4,25082.343,9.467
WCMO,5136,8.386,22426.769,3.846
WCMO,5137,5.369,16057.849,3.073
WCMO,5192,6.997,16701.126,4.443
WCMO,5193,5.047,11226.633,3.787
WCMO,5194,2.594,10630.208,2.704
WCMO,5195,2.638,640.812,2.732
WCMO,5196,3.284,797.885,3.069
WCMO,5197,2.537,5669.462,2.799
WCMO,5198,27.831,16308.017,8.639
WCMO,5199,6.325,11493.32,4.193
WCMO,5200,5.7,31976.351,3.993
WCMO,5201,3.459,912.788,3.258
WCMO,5202,21.973,14919.404,7.598
WCMO,5203,7.561,6785.544,4.569
WCMO,5204,3.903,15921.193,3.304
WCMO,5205,4.593,11084.203,3.554
WCMO,5226,3.319,5883.268,3.253
WCMO,5227,12.202,8250.412,6.248
WCMO,5228,2.927,21014.649,2.867
WCMO,5229,3.494,5824.644,3.144
WCMO,5238,3.083,5907.492,3.285
WCMO,5239,38.2,5633.86,8.252
WCMO,5240,35.866,10267.067,7.976
WCMO,5241,40.768,21037.359,8.527
WCMO,5259,84.943,17982.726,12.538
WCMO,5260,90.884,18917.284,13.009
WCMO,5297,6.57,1141.524,3.303
WCMO,5298,4.876,847.024,2.84
WCMO,5299,17.76,13193.452,5.394
WCMO,5300,3.754,5674.21,2.483
WCMO,5301,4.202,10754.818,2.627
WCMO,5302,4.621,830.051,2.754
WCMO,5303,3.905,5701.386,2.543
WCMO,5304,9.031,16682.664,4.603
WCMO,5305,28.114,20025.205,7.965
WCMO,5307,8.718,12955.324,3.613
WCMO,5308,19.991,18424.254,5.494
WCMO,5309,5.446,6845.58,2.86
WCMO,5310,4.541,794.346,2.628
WCMO,5311,3.762,657.961,2.378
WCMO,5312,4.157,5727.064,2.509
WCMO,5313,7.46,6305.382,3.362
WCMO,5314,8.765,17149.947,3.656
WCMO,5315,23.069,25876.842,5.877
WCMO,5316,17.225,10843.221,5.114
WCMO,5317,4.986,21281.072,2.76
WCMO,5318,8.405,6470.816,3.566
WCMO,5319,4.432,5767.992,2.575
WCMO,5320,19.359,15284.774,8.204
WCMO,5321,4.028,6217.287,3.962
WCMO,5322,299.722,101210.726,33.416
WCMO,5323,1.919,5579.787,2.738
WCMO,5324,251.7,93758.478,30.813
WCMO,5325,3.363,15626.359,2.814
WCMO,5326,8.086,12444.369,5.626
WCMO,5327,25.75,8861.042,6.852
WCMO,5328,3.427,5809,3.069
WCMO,5329,5.164,6326.772,2.806
WCMO,5330,12.57,14262.507,4.4
WCMO,5331,28.248,9950.792,6.597
WCMO,5332,7.787,17639.727,3.467
WCMO,5333,15.042,2633.635,4.825
WCMO,5334,9.012,1378.279,0
WCMO,5335,0,0,0
WCMO,5336,12.884,12221.913,5.515
WCMO,5337,33.597,11161.267,9.17
WCMO,5338,39.301,17247.135,9.958
WCMO,5374,11.665,17126.962,4.295
WCMO,5375,3.691,5639.544,2.35
WCMO,5376,8.546,1495.552,3.573
WCMO,5377,64.477,31952.108,9.852
WCMO,5378,6.694,1160.288,0
WCMO,5379,4.682,811.327,0
WCMO,5380,49.953,8676.213,0
WCMO,5381,5.342,925.724,2.814
WCMO,5382,47.838,8307.919,0
WCMO,5383,3.696,640.495,2.341
WCMO,5384,26.667,4626.653,0
WCMO,5385,5.893,1021.358,2.948
WCMO,5386,5.136,10890.07,2.77
WCMO,5387,5.881,6019.168,2.952
WCMO,5388,17.807,8088.031,5.163
WCMO,5389,12.224,7119.363,4.264
WCMO,5390,3.941,682.99,2.415
WCMO,5391,573.336,116294.555,29.468
WCMO,5398,30.141,5627.446,7.956
WCMO,5399,3.027,608.387,2.612
WCMO,5404,11.543,2150.926,5.134
WCMO,5405,9.094,1694.511,4.562
WCMO,5406,45.209,13001.633,9.941
WCMO,5407,44.018,7778.845,9.815
WCMO,5408,5.869,1093.275,3.682
WCMO,5409,11.68,2176.642,5.192
WCMO,5410,4.588,720.442,2.981
WCMO,5411,4.529,6290.823,3.151
WCMO,5412,5.32,1400.576,3.991
WCMO,5413,11.846,26747.065,5.186
WCMO,5414,4.639,5967.925,2.601
WCMO,5415,30.169,14124.27,7.023
WCMO,5416,5.691,6244.196,2.892
WCMO,5417,7.601,6662.127,3.343
WCMO,5418,6.001,6312.069,2.971
WCMO,5419,5,6093.044,2.716
WCMO,5420,3.328,5672.455,2.597
WCMO,5421,5.012,12301.407,3.173
WCMO,5422,6.696,11864.565,3.143
WCMO,5423,9.525,1925.137,4.396
WCMO,5424,6.141,6241.05,3.538
WCMO,5425,3.933,5794.859,2.83
WCMO,5459,6.353,1190.243,3.338
WCMO,5460,4.795,898.262,2.898
WCMO,5461,14.604,9936.776,5.067
WCMO,5462,3.62,5950.608,2.522
WCMO,5463,4.98,955.255,2.978
WCMO,5464,13.225,7478.812,4.816
WCMO,5465,65.16,22247.486,10.693
WCMO,5466,6.709,6257.132,3.417
WCMO,5467,6.181,12116.606,3.32
WCMO,5468,3.122,5830.759,2.358
WCMO,5469,15.794,20411.264,5.309
WCMO,5475,5.599,6428.64,3.037
WCMO,5476,7.21,18844.367,3.602
WCMO,5477,10.784,13831.068,4.41
WCMO,5478,4.173,6144.119,2.764
WCMO,5479,3.341,10653.375,2.467
WCMO,5480,8.305,8074.611,3.868
WCMO,5481,34.094,6676.446,7.916
WCMO,5482,27.826,5322.31,7.081
WCMO,5483,8.89,14437.257,4.167
WCMO,5484,146.733,60882.725,16.464
WCMO,5485,8.234,1563.749,3.842
WCMO,5486,75.665,30999.003,11.659
WCMO,5487,172.927,160016.849,17.687
WCMO,5504,5.646,11766.93,3.032
WCMO,5505,4.843,6135.921,2.805
WCMO,5506,7.921,13544.594,3.583
WCMO,5507,5.149,11611.408,2.899
WCMO,5508,4.464,11396.966,2.696
WCMO,5509,3.747,5579.644,2.361
WCMO,5510,49.433,16285.102,8.626
WCMO,5511,43.607,14949.143,8.087
WCMO,5512,11.539,1786.399,4.148
WCMO,5513,5.914,6650.097,2.998
WCMO,5514,429.407,277233.103,25.952
WCMO,5515,4.253,657.916,2.535
WCMO,5575,5.18,6176.818,2.806
WCMO,5576,4.08,5926.792,2.485
WCMO,5577,7.16,6627.249,3.292
WCMO,5578,145.715,103747.753,15
WCMO,5579,10.697,13096.985,4.044
WCMO,5580,5.728,6301.601,2.951
WCMO,5581,52.593,25295.765,8.978
WCMO,5582,12.971,8622.022,4.459
WCMO,5583,9.301,7017.853,3.778
WCMO,5584,28.908,23386.19,6.638
WCMO,5585,3.348,5676.605,2.588
WCMO,5586,9.559,6931.933,4.397
WCMO,5587,15.766,8186.684,5.609
WCMO,5588,3.713,5750.304,2.731
WCMO,5589,15.411,8115.081,5.572
WCMO,5590,50.866,20048.81,10.044
WCMO,5591,4.287,5866.471,2.942
WCMO,5592,9.078,6836.042,4.305
WCMO,5593,3.957,10800.284,2.84
WCMO,5594,3.238,10654.323,2.558
WCMO,5595,7.741,6564.591,3.941
WCMO,5596,6.431,6299.639,3.591
WCMO,5597,4.471,5904.185,3.013
WCMO,5598,3.121,10631.036,2.522
WCMO,5599,3.857,5779.466,2.789
WCMO,5600,20.226,15862.012,5.56
WCMO,5601,3.501,689.777,2.473
WCMO,5602,3.32,5663.598,2.665
WCMO,5603,46.347,24036.334,9.844
WCMO,5618,6.088,930.722,3.571
WCMO,5621,7.553,6208.935,2.136
WCMO,5622,222.758,51503.141,23.909
WCMO,5623,6.377,5985.507,3.678
WCMO,5626,41.067,12129.703,7.845
WCMO,5627,17.724,8073.635,5.129
WCMO,5628,12.262,7125.923,4.274
WCMO,5629,14.667,7543.105,4.671
WCMO,5630,33.873,15878.725,7.089
WCMO,5672,3.905,5676.731,2.387
WCMO,5719,7.493,11702.877,3.336
WCMO,5720,7.075,7381.602,3.429
WCMO,5721,8.829,12464.14,3.625
WCMO,5722,4.123,6387.608,2.622
WCMO,5723,12.11,2105.109,4.501
WCMO,5724,6.14,1066.789,3.21
WCMO,5725,4.507,5782.869,2.754
WCMO,5726,13.184,2285.911,4.404
WCMO,5727,4.879,10845.529,2.67
WCMO,5728,24.079,9177.038,5.943
WCMO,5729,7.23,1253.119,3.269
WCMO,5730,5.279,5914.918,2.777
WCMO,5731,11.651,17019.876,4.126
WCMO,5738,8.029,6580.553,4.195
WCMO,5739,6.932,6394.196,3.931
WCMO,5740,2.947,10592.684,2.568
WCMO,5741,75.602,24675.117,12.741
WCMO,5742,170.889,33022.017,19.147
WCMO,5743,4.998,6008.299,3.245
WCMO,5744,26.553,5359.839,7.512
WCMO,5745,3.985,5803.996,2.894
WCMO,5746,3.075,5620.389,2.545
WCMO,5747,44.787,18815.266,9.652
WCMO,5748,11.149,17233.565,4.828
WCMO,5749,262.315,61355.464,23.242
WCMO,5750,8.592,6740.796,4.27
WCMO,5751,25.41,19847.112,7.191
WCMO,5752,20.223,9097.687,6.566
WCMO,5753,4.408,880.956,3.055
WCMO,5754,9.372,6873.456,4.472
WCMO,5755,13.395,2713.945,5.351
WCMO,5756,9.432,1905.549,4.496
WCMO,5757,3.894,5778.337,2.885
WCMO,5758,62.337,12398.529,11.431
WCMO,5759,5.258,1065.269,3.356
WCMO,5760,21.781,9413.315,6.82
WCMO,5761,59.226,11614.45,11.127
WCMO,5762,3.355,581.402,2.231
WCMO,5763,6.659,11154.23,3.153
WCMO,5794,4.454,5882.435,3.195
WCMO,5795,18.944,31171.361,6.989
WCMO,5796,14.994,8267.007,6.177
WCMO,5797,34.691,19758.78,8.766
WCMO,5907,3.503,25629.152,2.391
WCMO,5908,117.783,32705.848,14.487
WCMO,5909,3.593,5689.071,2.506
WCMO,5910,5.71,11095.369,3.165
WCMO,5911,8.932,6604.95,3.822
WCMO,5912,14.722,12825.401,5.088
WCMO,5913,88.058,26954.195,12.445
WCMO,5914,216.884,51705.722,19.608
WCMO,5915,17.536,8366.046,5.538
WCMO,5916,8.544,6639.301,3.879
WCMO,5917,7.656,1468.774,3.666
WCMO,5918,10.737,7060.308,4.358
WCMO,5919,10.983,7107.442,4.413
WCMO,5920,12.797,12455.875,4.768
WCMO,5921,5.495,6054.124,3.125
WCMO,5922,8.707,16565.594,3.815
WCMO,5923,4.215,5808.564,2.717
WCMO,5929,22.055,9016.54,7.166
WCMO,5930,13.825,13708.461,6.955
WCMO,5931,71.147,18253.861,12.997
WCMO,5932,68.668,17775.419,12.805
WCMO,5933,3.125,5944.345,3.504
WCMO,5934,12.718,2444.852,5.59
WCMO,5935,9.083,1745.911,4.736
WCMO,5936,6.382,6226.456,3.952
WCMO,5937,17.691,3401.448,6.599
WCMO,5938,43.572,12935.256,10.158
WCMO,5939,6.142,6180.34,3.908
WCMO,5940,3.04,5584.197,2.742
WCMO,5941,29.235,10398.624,8.295
WCMO,5942,13.293,18510.418,5.609
WCMO,5943,49.088,23722.98,13.401
WCMO,5944,12.427,13259.315,5.409
WCMO,5945,42.999,21931.952,12.474
WCMO,5946,123.653,44704.068,21.409
WCMO,5947,22.613,11286.429,9.075
WCMO,5948,5.429,5851.721,3.364
WCMO,5949,6.127,5991.893,3.628
WCMO,5950,4.365,609.417,2.879
WCMO,5951,28.606,22953.616,8.456
WCMO,5952,4.062,577.223,2.77
WCMO,5953,15.714,2868.347,6.169
WCMO,5954,12.042,7146.668,5.354
WCMO,5955,4.277,5620.348,2.871
WCMO,5956,5.436,5840.023,3.349
WCMO,5957,10.013,6772.14,4.848
WCMO,5958,74.65,14524.805,13.914
WCMO,5959,51.075,14783.951,11.441
WCMO,5960,27.674,10319.454,8.392
WCMO,5961,28.021,10389.225,8.468
WCMO,5962,5.153,10784.148,3.245
WCMO,5963,6.439,6038.433,3.736
WCMO,5964,14.082,7550.217,5.854
WCMO,5965,43.78,13428.519,10.647
WCMO,5966,25.743,9857.349,8.063
WCMO,5967,7.432,6197.621,4.031
WCMO,5968,8.31,1433.665,4.41
WCMO,5969,9.535,6676.2,4.737
WCMO,5970,6.462,1001.67,3.701
WCMO,5971,5.437,814.867,3.336
WCMO,5972,5.097,702.502,2.971
WCMO,5999,10.428,16807.682,3.948
WCMO,6000,30.753,10336.468,6.768
WCMO,6001,10.698,11854.563,4.003
WCMO,6002,25.254,9381.16,6.125
WCMO,6003,93.625,21294.418,11.845
WCMO,6016,4.393,5807.122,2.655
WCMO,6017,20.844,3831.794,5.797
WCMO,6018,3.498,5637.616,2.356
WCMO,6019,3.334,5607.683,2.305
WCMO,6020,125.85,33020.311,14.173
WCMO,6021,20.114,8668.554,5.677
WCMO,6022,6.46,6177.677,3.22
WCMO,6023,7.189,16327.966,3.398
WCMO,6024,922.51,179271.611,37.916
WCMO,6025,5.719,6050.821,3.038
WCMO,6026,8.202,6507.279,3.64
WCMO,6027,29.759,10471.764,6.948
WCMO,6028,33.733,11652.733,7.68
WCMO,6029,3.279,5597.638,2.297
WCMO,6030,5.64,6028.199,3.013
WCMO,6031,4.023,5733.38,2.547
WCMO,6032,66.453,27136.006,10.369
WCMO,6033,403.083,114803.511,26.706
WCMO,6034,4.499,5886.319,2.809
WCMO,6035,18.2,18587.563,5.673
WCMO,6036,3.313,10652.667,2.407
WCMO,6037,3.762,5741.108,2.581
WCMO,6038,14.795,12916.039,5.116
WCMO,6039,38.222,22539.169,8.211
WCMO,6040,11.294,7075.556,4.297
WCMO,6041,169.524,51274.605,16.776
WCMO,6042,95.339,22557.915,12.529
WCMO,6043,33.284,11120.527,7.413
WCMO,6044,17.255,13171.633,5.345
WCMO,6045,59.295,20910.454,9.875
WCMO,6046,3.185,5751.819,2.974
WCMO,6047,48.871,26607.292,11.571
WCMO,6048,25.38,10726.898,8.247
WCMO,6049,43.674,49510.41,10.945
WCMO,6050,24.447,10505.638,8.03
WCMO,6051,3.955,933.536,3.331
WCMO,6052,781.329,296505.063,47.13
WCMO,6082,9.901,22338.68,5.281
WCMO,6083,28.456,39482.027,8.802
WCMO,6084,2.501,5590.295,2.657
WCMO,6085,5.383,6270.781,3.896
WCMO,6086,29.847,16786.283,9.016
WCMO,6087,7.418,6751.56,4.578
WCMO,6088,35.07,26787.595,9.813
WCMO,6089,150.707,57706.339,16.823
WCMO,6090,3.567,6236.389,3.17
WCMO,6091,18.418,10988.196,6.998
WCMO,6092,4.619,5725.26,2.972
WCMO,6093,5.481,6293.985,3.953
WCMO,6094,3.597,5848.963,3.192
WCMO,6110,7.409,6164.353,3.793
WCMO,6111,25.765,8866.471,6.909
WCMO,6112,199.099,85498.202,19.402
WCMO,6113,29.375,14007.62,7.008
WCMO,6114,8.762,6243.885,3.899
WCMO,6115,160.732,52965.002,16.628
WCMO,6116,4.024,10631.79,2.779
WCMO,6117,11.661,12297.957,4.55
WCMO,6118,16.545,34789.242,5.408
WCMO,6119,15.422,17772.547,5.016
WCMO,6120,3.399,10610.458,2.35
WCMO,6121,6.962,6250.815,3.368
WCMO,6122,45.661,29008.608,9.006
WCMO,6123,163.647,44711.354,16.425
WCMO,6124,9.051,6626.485,3.847
WCMO,6125,8.246,6481.607,3.666
WCMO,6126,3.54,5697.286,2.518
WCMO,6127,11.744,17314.361,4.577
WCMO,6128,8.404,11655.891,3.864
WCMO,6129,5.331,6050.259,3.087
WCMO,6130,11.03,7173.64,4.448
WCMO,6131,13.84,12543.643,4.789
WCMO,6132,3.635,10716.111,2.553
WCMO,6133,10.82,16991.913,4.26
WCMO,6134,22.4,9124.947,6.115
WCMO,6135,9.502,11749.227,3.989
WCMO,6152,31.121,5902.34,7.553
WCMO,6210,45.827,7120.857,8.326
WCMO,6211,11.76,8283.413,4.221
WCMO,6212,27.212,4736.029,6.785
WCMO,6213,16.329,2839.455,5.269
WCMO,6214,318.061,165590.952,22.3
WCMO,6215,10.294,1789.228,4.181
WCMO,6216,4.685,6064.365,2.676
WCMO,6232,4.795,5969.717,3.108
WCMO,6233,3.544,11051.884,2.658
WCMO,6234,5.482,6107.967,3.313
WCMO,6235,8.01,7377.714,3.998
WCMO,6236,32.566,16351.892,7.962
WCMO,6237,35.778,11997.167,8.321
WCMO,6238,3.057,5617.806,2.472
WCMO,6239,9.074,6833.917,4.265
WCMO,6240,6.483,11310.301,3.602
WCMO,6241,3.612,10730.411,2.701
WCMO,6266,45.632,6807.309,9.195
WCMO,6267,39.854,5898.546,8.572
WCMO,6268,105.8,21277.015,14.195
WCMO,6269,16.727,2375.418,5.445
WCMO,6270,6.804,965.866,3.474
WCMO,6271,25.159,13685.46,6.767
WCMO,6272,3.496,699.631,2.833
WCMO,6289,3.219,759.71,2.982
WCMO,6290,5.328,6031.38,3.455
WCMO,6291,28.935,10378.172,7.915
WCMO,6292,40.865,24899.661,9.449
WCMO,6293,3.787,10765.23,2.765
WCMO,6294,4.819,10974.596,3.123
WCMO,6295,46.365,14144.397,9.615
WCMO,6296,6.976,6410.889,3.761
WCMO,6297,10.695,7163.171,4.667
WCMO,6298,4.081,5825.28,2.89
WCMO,6299,4.787,5968.867,3.131
WCMO,6300,67.826,18498.324,11.687
WCMO,6301,5.287,6070.058,3.296
WCMO,6302,3.496,5706.962,2.676
WCMO,6303,23.135,9679.717,6.931
WCMO,6304,9.269,6875.963,4.382
WCMO,6305,77.833,18579.616,11.797
WCMO,6306,4.11,823.185,2.911
WCMO,6307,11.529,7309.748,4.88
WCMO,6308,2.902,5581.318,2.452
WCMO,6309,3.782,5764.355,2.782
WCMO,6310,7.982,1617.641,4.094
WCMO,6311,3.212,5649.06,2.577
WCMO,6312,13.428,2721.64,5.315
WCMO,6313,3.816,771.151,2.82
WCMO,6314,7.279,26471.174,3.897
WCMO,6315,3.909,789.039,2.866
WCMO,6316,10.084,12035.925,4.595
WCMO,6317,3.211,5648.188,2.593
WCMO,6335,54.634,10695.104,10.67
WCMO,6336,2.956,5590.851,2.503
WCMO,6337,14.027,7839.057,5.475
WCMO,6338,3.046,608.832,2.557
WCMO,6339,3.991,797.741,2.924
WCMO,6340,8.93,1785.087,4.379
WCMO,6341,50.744,19916.402,10.256
WCMO,6342,5.721,1143.596,3.5
WCMO,6343,8.906,16801.252,4.382
WCMO,6344,3.702,6450.542,2.835
WCMO,6345,4.649,5940.163,3.17
WCMO,6346,38.843,12622.235,9.042
WCMO,6360,45.586,18883.966,9.777
WCMO,6361,27.314,17536.66,7.503
WCMO,6368,4.551,5909.705,3.141
WCMO,6369,105.62,30441.316,14.867
WCMO,6370,4.711,941.565,3.198
WCMO,6371,8.525,6704.096,4.306
WCMO,6372,8.337,6666.455,4.256
WCMO,6373,18.182,8635.154,6.276
WCMO,6374,5.813,6161.821,3.555
WCMO,6375,3.575,5703.618,2.764
WCMO,6376,4.882,5961.035,3.257
WCMO,6377,4.816,5947.992,3.224
WCMO,6378,8.746,6721.692,4.329
WCMO,6379,7.143,6406.222,3.915
WCMO,6380,4.629,5911.196,3.173
WCMO,6381,8.392,6652.039,4.273
WCMO,6382,10.758,7117.977,4.827
WCMO,6383,24.83,4731.137,7.194
WCMO,6384,17.746,3547.821,6.221
WCMO,6385,4.983,6002.181,3.329
WCMO,6386,28.638,10492.943,7.678
WCMO,6387,110.425,26404.636,15.209
WCMO,6388,2.999,599.439,2.544
WCMO,6389,706.751,137617.333,38.889
WCMO,6390,4.323,876.287,3.116
WCMO,6391,7.109,6441.105,3.998
WCMO,6392,7.65,7277.262,4.139
WCMO,6393,16.273,8298.859,6.017
WCMO,6394,8.015,6624.687,4.224
WCMO,6395,6.424,11284.091,3.741
WCMO,6396,3.042,5616.645,2.596
WCMO,6397,3.055,5619.222,2.601
WCMO,6398,5.699,6696.657,3.565
WCMO,6399,7.023,6403.76,3.914
WCMO,6419,3.272,5657.963,2.705
WCMO,6420,9.661,6943.08,4.648
WCMO,6421,10.33,8953.605,4.754
WCMO,6432,11.301,2271.814,5.068
WCMO,6433,15.815,3179.52,5.984
WCMO,6434,4.424,11283.416,3.142
WCMO,6435,25.979,17024.677,7.363
WCMO,6436,4.285,861.24,3.118
WCMO,6437,3.859,775.715,2.954
WCMO,6438,3.287,10953.408,2.708
WCMO,6439,8.447,12450.942,4.347
WCMO,6440,12.607,9839.676,5.332
WCMO,6441,3.914,5775.422,2.968
WCMO,6442,3.636,718.27,2.854
WCMO,6443,3.978,799.543,3
