Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
2,423,22923,22925,0,0,301.14062888000,16354,861,32021CD43,32,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,106,22,7,MSUWRC,1993,1051,28.00000000000,135048.00000000000,1,1051,423,5573900.08549000000,348.84084752100,329.00000000000,367.00000000000,374,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,30,1,18,UL,1,AB,17240.00041890000,302.36626938500,302.36626938500,1,1,4,1,1,1,1,1,4,ICMO
2,423,22925,22927,0,0,75.88773251820,16356,861,32021CD43,32,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,106,22,7,MSUWRC,1993,1052,13.00000000000,135184.00000000000,1,1052,423,5573900.08549000000,348.84084752100,329.00000000000,367.00000000000,374,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,30,1,18,UL,1,AB,17240.00041890000,75.80041319320,75.80041319320,1,1,1,1,1,1,1,1,1,ICMO
2,423,22927,22922,0,0,493.92143242400,16357,861,32021CD43,32,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,106,22,7,MSUWRC,1993,1053,112.00000000000,132801.00000000000,1,1053,423,5573900.08549000000,348.84084752100,329.00000000000,367.00000000000,374,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,30,1,18,UL,1,AB,17240.00041890000,495.44401599100,495.44401599100,1,1,1,1,1,1,1,1,4,ICMO
2,554,22930,22931,0,0,202.23515021700,16360,867,32022CD34,32,LeSueur River,32022,CD34,PUBLIC DITCH OPEN,WASECA,106,22,32,MSUWRC,1993,1054,230520.00000000000,131582.00000000000,2,1054,504,5716699.94506000000,352.20168978600,340.00000000000,368.00000000000,525,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,30,1,26,UL,1,AB,17260.00021980000,203.04768564500,203.04768564500,1,1,1,1,1,1,1,1,4,ICMO
2,465,22966,22967,0,0,304.26093309200,16400,918,32023CD23,32,LeSueur River,32023,CD23,PUBLIC DITCH OPEN,STEELE,106,21,21,MSUWRC,1993,1055,2667.00000000000,151988.00000000000,1,1055,465,14293699.90780000000,365.53503991300,350.00000000000,393.00000000000,490,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,30,1,26,UL,1,AB,28420.00014990000,304.33052495000,304.33052495000,1,1,1,1,1,1,1,1,4,ICMO
1,243,22988,22987,0,0,204.35002511300,16415,724,32006CD15-2,32,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,107,22,31,MSUWRC,1993,1056,35.00000000000,1593.38000000000,1,1056,243,4301400.05061000000,346.28074580400,341.00000000000,362.00000000000,319,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,14,2,18,UL,1,AB,14759.99990110000,205.14880802700,205.14880802700,1,1,1,1,1,1,1,1,1,ICMO
1,243,22981,22988,0,0,341.71860927400,16416,725,32006CD15-2,32,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,107,22,31,MSUWRC,1993,1057,121.00000000000,1605.45000000000,1,1057,243,4301400.05061000000,346.28074580400,341.00000000000,362.00000000000,319,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,14,2,18,UL,1,AB,14759.99990110000,340.65135292600,340.65135292600,1,1,1,1,1,1,1,1,4,ICMO
1,243,22986,22995,0,0,307.57323315000,16424,724,32006CD15-2,32,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,107,22,31,MSUWRC,1993,1058,22.00000000000,1362.47000000000,1,1058,243,4301400.05061000000,346.28074580400,341.00000000000,362.00000000000,319,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,14,2,18,UL,1,AB,14759.99990110000,308.77192258600,308.77192258600,1,1,1,1,1,1,1,1,4,ICMO
1,243,22995,22988,0,0,213.48231683700,16425,724,32006CD15-2,32,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,107,22,31,MSUWRC,1993,1059,29.00000000000,1398.44000000000,1,1059,243,4301400.05061000000,346.28074580400,341.00000000000,362.00000000000,319,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,14,2,18,UL,1,AB,14759.99990110000,214.31591103600,214.31591103600,1,1,1,1,1,1,1,1,1,ICMO
2,276,23003,23004,0,0,258.34173211800,16435,642,32015CD28,32,LeSueur River,32015,CD28,PUBLIC DITCH OPEN,WASECA,107,24,35,MSUWRC,1993,1060,681923.00000000000,86903.30000000000,2,1060,276,2917499.97415000000,319.03053984600,308.00000000000,329.00000000000,283,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,14,2,18,UL,1,AB,13640.00004790000,259.26484807700,259.26484807700,1,1,1,1,1,1,1,1,4,ICMO
2,386,23024,23026,0,0,33.00037123960,16455,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1061,14.00000000000,97767.90000000000,1,1061,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,33.13125937180,33.13125937180,1,1,1,1,1,1,1,1,4,ICMO
2,386,23026,23028,0,0,110.64067586600,16457,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1062,17.00000000000,97692.90000000000,1,1062,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,111.07951702000,111.07951702000,1,1,1,1,1,1,1,1,4,ICMO
2,386,23028,23032,0,0,93.55268521660,16461,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1063,20.00000000000,97587.90000000000,1,1063,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,93.92334979240,93.92334979240,1,1,1,1,1,1,1,1,4,ICMO
2,386,23032,23034,0,0,1273.77300471000,16463,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1064,2132.00000000000,96994.80000000000,1,1064,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,1276.33495038000,1276.33495038000,1,1,1,1,1,1,1,1,4,ICMO
2,386,23034,23038,0,0,70.29867001210,16467,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1065,332.00000000000,96628.70000000000,1,1065,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,70.57898364270,70.57898364270,1,1,1,1,1,1,1,1,4,ICMO
2,386,23038,23040,0,0,790.27975132000,16469,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1066,3352.00000000000,95911.90000000000,1,1066,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,791.27419091900,791.27419091900,1,1,1,5,1,1,1,1,4,ICMO
2,386,23040,23025,0,0,1447.00816479000,16470,653,32013CD36,32,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,106,24,13,MSUWRC,1993,1067,11940.00000000000,94695.90000000000,3,1067,386,6788899.92591000000,322.13880010000,316.00000000000,331.00000000000,391,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,33,2,17,LC,2,AB,17040.00020940000,1449.87624706000,1449.87624706000,1,1,1,1,1,1,1,1,4,ICMO
2,341,23042,23043,0,0,491.44810616200,16472,720,32010CD50,32,LeSueur River,32010,CD50,PUBLIC DITCH OPEN,WASECA,106,23,4,MSUWRC,1993,1068,21150.00000000000,99531.50000000000,1,1068,341,9109999.83840000000,330.03766191000,312.00000000000,342.00000000000,264,Upper Le Sueur,Le Sueur,LS AB UG,0.06000000000,LES,14,2,18,LC,1,AB,27699.99931570000,491.01803160500,491.01803160500,1,1,1,1,1,1,1,1,4,ICMO
2,341,23044,23042,0,0,1194.67008579000,16473,721,32010CD50,32,LeSueur River,32010,CD50,PUBLIC DITCH OPEN,WASECA,106,23,4,MSUWRC,1993,1069,18808.00000000000,100373.00000000000,1,1069,341,9109999.83840000000,330.03766191000,312.00000000000,342.00000000000,264,Upper Le Sueur,Le Sueur,LS AB UG,0.06000000000,LES,14,2,18,LC,1,AB,27699.99931570000,1194.96348008000,1194.96348008000,1,1,1,1,1,1,1,1,4,ICMO
2,401,23048,23055,0,0,140.59920932100,16482,748,32010CD35,32,LeSueur River,32010,CD35,PUBLIC DITCH OPEN,WASECA,106,23,10,MSUWRC,1993,1070,11.00000000000,104488.00000000000,1,1070,401,8476700.00424000000,342.60908136400,329.00000000000,354.00000000000,341,Upper Le Sueur,Le Sueur,LS AB UG,0.06000000000,LES,14,2,18,LC,1,AB,26200.00004440000,140.14569659400,140.14569659400,1,1,1,1,1,1,1,1,1,ICMO
2,401,23055,23057,0,0,1474.83539248000,16484,748,32010CD35,32,LeSueur River,32010,CD35,PUBLIC DITCH OPEN,WASECA,106,23,10,MSUWRC,1993,1071,7119.00000000000,103667.00000000000,1,1071,401,8476700.00424000000,342.60908136400,329.00000000000,354.00000000000,341,Upper Le Sueur,Le Sueur,LS AB UG,0.06000000000,LES,14,2,18,LC,1,AB,26200.00004440000,1476.17130877000,1476.17130877000,1,1,1,1,1,1,1,1,4,ICMO
2,401,23057,23049,0,0,1240.59246592000,16485,748,32010CD35,32,LeSueur River,32010,CD35,PUBLIC DITCH OPEN,WASECA,106,23,10,MSUWRC,1993,1072,8906.00000000000,102306.00000000000,1,1072,401,8476700.00424000000,342.60908136400,329.00000000000,354.00000000000,341,Upper Le Sueur,Le Sueur,LS AB UG,0.06000000000,LES,14,2,18,LC,1,AB,26200.00004440000,1242.70851423000,1242.70851423000,1,1,1,1,1,1,1,1,4,ICMO
2,131,23083,23082,0,0,196.36867643900,16507,701,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1073,11.00000000000,109695.00000000000,1,1073,131,13303500.00980000000,349.69664374000,337.00000000000,362.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,28940.00057460000,195.76479539600,195.76479539600,1,1,1,1,1,1,1,1,1,ICMO
2,131,23082,23084,0,0,66.50742496780,16508,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1074,350.00000000000,109613.00000000000,2,1074,131,13303500.00980000000,349.69664374000,337.00000000000,362.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,28940.00057460000,66.76196253540,66.76196253540,1,1,1,1,1,1,1,1,1,ICMO
2,130,23085,23084,0,0,620.91805421600,16509,702,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1075,13773.00000000000,109781.00000000000,3,1075,130,6645100.11225000000,344.50763720600,337.00000000000,359.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,23000.00029240000,619.06187762200,619.06187762200,1,1,1,1,1,1,1,1,4,ICMO
2,130,23086,23087,0,0,394.93469091100,16510,703,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1076,21.00000000000,111274.00000000000,1,1076,130,6645100.11225000000,344.50763720600,337.00000000000,359.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,23000.00029240000,393.81574834300,393.81574834300,1,1,1,1,1,1,1,1,4,ICMO
2,130,23087,23085,0,0,1260.05719137000,16511,703,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1077,5378.00000000000,110612.00000000000,1,1077,130,6645100.11225000000,344.50763720600,337.00000000000,359.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,23000.00029240000,1261.90173807000,1261.90173807000,1,1,1,1,1,1,1,1,4,ICMO
2,130,23088,23087,0,0,1150.84898129000,16512,704,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1078,1933.00000000000,111818.00000000000,1,1078,130,6645100.11225000000,344.50763720600,337.00000000000,359.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,23000.00029240000,1152.89795624000,1152.89795624000,1,1,1,1,1,1,1,1,4,ICMO
1,241,23084,23089,0,0,1701.01942434000,16513,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1079,22141.00000000000,108731.00000000000,1,1079,241,8866900.14331000000,337.63669377100,322.00000000000,349.00000000000,274,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,30439.99984580000,1702.72105934000,1702.72105934000,1,1,1,1,1,1,1,1,4,ICMO
1,241,23089,23081,0,0,1737.49434126000,16514,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1080,26163.00000000000,107099.00000000000,1,1080,241,8866900.14331000000,337.63669377100,322.00000000000,349.00000000000,274,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,30439.99984580000,1741.48738916000,1741.48738916000,1,1,1,1,1,1,1,1,4,ICMO
1,241,23090,23089,0,0,555.08474013200,16515,705,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1081,1355.00000000000,108143.00000000000,1,1081,241,8866900.14331000000,337.63669377100,322.00000000000,349.00000000000,274,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,30439.99984580000,553.38743633100,553.38743633100,1,1,1,1,1,1,1,1,4,ICMO
2,131,23080,23091,0,0,498.07339789800,16516,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1082,12310.00000000000,111866.00000000000,1,1082,131,13303500.00980000000,349.69664374000,337.00000000000,362.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,28940.00057460000,497.73117444300,497.73117444300,1,1,1,1,1,1,1,1,4,ICMO
2,131,23091,23093,0,0,1003.68700378000,16518,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1083,13722.00000000000,111015.00000000000,1,1083,131,13303500.00980000000,349.69664374000,337.00000000000,362.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,28940.00057460000,1004.29880451000,1004.29880451000,1,1,1,1,1,1,1,1,4,ICMO
2,131,23093,23082,0,0,696.02082161400,16519,700,32004CD38,32,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,107,23,21,MSUWRC,1993,1084,348.00000000000,110018.00000000000,1,1084,131,13303500.00980000000,349.69664374000,337.00000000000,362.00000000000,241,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,28940.00057460000,698.68360809000,698.68360809000,1,1,1,1,1,1,1,1,4,ICMO
1,186,23097,23099,0,0,2322.70504248000,16523,710,32005CD45,32,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,107,23,22,MSUWRC,1993,1085,28589.00000000000,106186.00000000000,3,1085,186,175500.01667200000,335.40455840500,332.00000000000,341.00000000000,237,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,2440.00011589000,2322.02577445000,2322.02577445000,1,1,1,1,1,1,1,1,4,ICMO
1,164,23098,23100,0,0,400.38249033600,16524,710,32005CD45,32,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,107,23,22,MSUWRC,1993,1086,2694.00000000000,107999.00000000000,2,1086,164,3678600.06445000000,343.63714456600,335.00000000000,352.00000000000,178,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,13260.00022980000,400.59511415400,400.59511415400,1,1,1,1,1,1,1,1,4,ICMO
1,178,23100,23097,0,0,513.82504145100,16525,710,32005CD45,32,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,107,23,22,MSUWRC,1993,1087,10812.00000000000,107442.00000000000,2,1087,178,134400.01276700000,337.27380952400,332.00000000000,341.00000000000,186,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,2840.00013489000,515.69950930700,515.69950930700,1,1,1,1,1,1,1,1,4,ICMO
1,165,23101,23102,0,0,258.70880917400,16526,711,32005CD45,32,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,107,23,22,MSUWRC,1993,1088,4195.00000000000,111038.00000000000,1,1088,165,7582000.08425000000,346.65460300700,335.00000000000,358.00000000000,178,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,21180.00040600000,259.68789947100,259.68789947100,1,1,1,1,1,1,1,1,4,ICMO
1,165,23102,23100,0,0,3057.33353854000,16527,711,32005CD45,32,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,107,23,22,MSUWRC,1993,1089,7471.00000000000,109299.00000000000,2,1089,165,7582000.08425000000,346.65460300700,335.00000000000,358.00000000000,178,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,24,2,18,UL,1,AB,21180.00040600000,3057.39533409000,3057.39533409000,1,1,1,1,1,1,1,1,4,ICMO
2,102,23107,23134,0,0,754.54028984200,16550,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1090,8686.00000000000,83630.50000000000,1,1090,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,752.35273770600,752.35273770600,1,1,1,1,1,1,1,1,1,ICMO
2,102,23134,23109,0,0,793.42665144900,16551,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1091,9813.00000000000,82861.80000000000,1,1091,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,792.97540122400,792.97540122400,1,1,1,1,1,1,1,1,1,ICMO
2,102,23110,23137,0,0,91.07635266210,16554,598,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1092,792.00000000000,82368.80000000000,1,1092,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,91.41972288220,91.41972288220,1,1,1,1,1,1,1,1,1,ICMO
2,102,23137,23109,0,0,208.65388839400,16555,598,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1093,30.00000000000,82378.80000000000,1,1093,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,209.35729719900,209.35729719900,1,1,1,1,1,1,1,1,1,ICMO
2,102,23109,23141,0,0,392.34520462000,16559,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1094,10902.00000000000,82027.90000000000,1,1094,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,391.89105753300,391.89105753300,1,1,1,1,1,1,1,1,1,ICMO
2,102,23141,23143,0,0,1182.25713972000,16561,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1095,12968.00000000000,81049.90000000000,1,1095,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,1183.40726982000,1183.40726982000,1,1,1,1,1,1,1,1,1,ICMO
2,102,23143,23147,0,0,101.06841496500,16565,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1096,13548.00000000000,80440.20000000000,1,1096,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,100.76067531300,100.76067531300,1,1,1,1,1,1,1,1,1,ICMO
2,102,23147,23108,0,0,2544.43163682000,16566,597,32019CD30,32,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,107,24,4,MSUWRC,1993,1097,16216.00000000000,79093.70000000000,1,1097,102,15604999.87940000000,331.10626081400,309.00000000000,349.00000000000,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,32099.99972470000,2543.11747392000,2543.11747392000,1,1,1,1,1,1,1,1,1,ICMO
2,135,23152,23151,0,0,1108.32667806000,16569,621,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1098,4838.00000000000,81569.60000000000,1,1098,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,1110.58812987000,1110.58812987000,1,1,1,1,1,1,1,1,1,ICMO
2,135,23149,23153,0,0,573.47407700500,16570,620,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1099,3845.00000000000,83513.60000000000,1,1099,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,572.58125399000,572.58125399000,1,1,1,1,1,1,1,1,1,ICMO
2,135,23153,23151,0,0,2003.07613495000,16571,620,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1100,4829.00000000000,82232.30000000000,1,1100,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,1999.56078079000,1999.56078079000,1,1,1,4,1,1,1,1,1,ICMO
2,135,23151,23156,0,0,272.27670612600,16574,620,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1101,53.00000000000,81096.40000000000,1,1101,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,271.43891277100,271.43891277100,1,1,1,1,1,1,1,1,1,ICMO
2,135,23156,23158,0,0,1662.66076294000,16576,620,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1102,10428.00000000000,80179.20000000000,1,1102,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,1661.67587256000,1661.67587256000,1,1,1,1,1,1,1,1,1,ICMO
2,135,23158,23150,0,0,2455.67426697000,16577,620,32018CD29,32,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,107,24,9,MSUWRC,1993,1103,13565.00000000000,78216.00000000000,1,1103,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,2455.77185411000,2455.77185411000,1,1,1,1,1,1,1,1,1,ICMO
2,135,23168,23149,0,0,299.04533824400,16587,684,32018CD49,32,LeSueur River,32018,CD49,PUBLIC DITCH OPEN,WASECA,107,24,12,MSUWRC,1993,1104,89.00000000000,84043.20000000000,1,1104,135,13844200.00010000000,325.81507057100,309.00000000000,344.00000000000,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,35060.00026530000,299.47789472200,299.47789472200,1,1,1,1,1,1,1,1,1,ICMO
1,148,23177,23176,0,0,3448.66511105000,16592,689,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,1105,23347.00000000000,76021.00000000000,2,1105,148,2721600.16754000000,318.06209582600,305.00000000000,328.00000000000,170,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,9,2,9,UL,2,AB,15620.00034190000,3450.24194411000,3450.24194411000,1,1,1,1,1,1,1,1,1,ICMO
1,46,23180,23182,0,0,68.42225276830,16593,679,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1106,8.00000000000,100021.00000000000,1,1106,46,3032999.97512000000,339.48730629700,324.00000000000,353.00000000000,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,1,2,9,UL,2,AB,11640.00015290000,68.67625823980,68.67625823980,1,1,1,1,1,1,1,1,1,ICMO
1,45,23182,23181,0,0,355.57247384400,16594,679,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1107,3334.00000000000,99779.50000000000,2,1107,45,3433399.97015000000,331.12614318200,318.00000000000,352.00000000000,23,Upper Le Sueur,Le Sueur,LS AB UG,0.05000000000,LES,1,2,9,UL,2,AB,13060.00002030000,356.73110608100,356.73110608100,1,1,1,1,1,1,1,1,1,ICMO
