Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,1016,19.324,15802.88,5.524,1016,LES,2,24,130,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,16765.26172,150887.3555,"Developed, Open Space",Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.7,clay loam,5.0,Canisteo,0.13,0.13,0.390331,0.36777509999999997,6255.854492,6161.252441,L107A,48,3848,0.0,GBER_CONUS_wet_poly,130.5145416,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1025,35.253,20878.075,7.41,1025,LES,2,24,165,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,31428.14648,282853.3184,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.15,clay loam,4.25,Canisteo,0.195,0.195,0.0668963,1.1036110000000001,34863.07031,34658.20703,L13A,87,5390,564.358523,GBER_CONUS_wet_poly,78.8321228,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1027,4.918,17460.128,2.795,1027,LES,2,24,130,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4260.584473,38345.26025,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.15,clay loam,5.0,Cordova,0.195,0.195,1.4333608,0.5787002,2390.610596,2463.768555,L107A,70,1350,0.0,GBER_CONUS_wet_poly,120.9607239,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1030,5.037,771.627,2.67,1030,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4020.32251,36182.90259,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1,silty clay loam,5.0,Mazaska,0.28,0.28,0.0793225,0.2678817,1041.523926,1076.163086,L91A,81,6626,328.53200130000005,GBER_CONUS_wet_poly,302.37228389999996,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1031,6.691,1025.095,0.75,1031,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,5340.936035,48068.42432,Cultivated Crops,All areas are prime farmland,Moderately well drained,Partially Hydric,0.5,None,2.133333333,loam,5.0,Terril,0.2666667,0.2666667,0.0308431,0.4042301,2128.271729,2157.343018,L129B,92,6908,291.0902059,GBER_CONUS_wet_poly,227.5931244,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1032,81.325,12561.641000000001,10.794,1032,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,65448.48828,589036.3945,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.92,clay loam,3.4,Harps,0.188,0.188,0.46012879999999995,0.4843076,31579.277339999997,31673.43945,L84A,78,6626,609.7526516,GBER_CONUS_wet_poly,161.05467219999997,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1033,85.97200000000001,23622.866,11.091,1033,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,69222.65625,623003.9063,Herbaceuous,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.55,clay loam,4.0,Harps,0.15,0.15,0.9358280000000001,0.6132464,42470.37891,42418.69141,L84A,80,6908,388.47915889999996,GBER_CONUS_wet_poly,130.45327759999998,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1034,20.399,3130.2490000000003,5.371,1034,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,16309.18262,146782.6436,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.7333333329999999,mucky clay loam,5.0,Glencoe,0.28,0.28,0.1350854,0.36821190000000004,5965.033203,6000.719238000001,L78A,89,6908,375.3147085,GBER_CONUS_wet_poly,241.70864869999997,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1035,39.192,6026.366,7.456,1035,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,31398.48828,282586.3945,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,1.166666667,muck,4.0,Klossner,0.18,0.18,0.177922,0.3696581,11647.55664,11597.97754,L13A,87,6908,565.929919,GBER_CONUS_wet_poly,235.3526306,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
WCMO,1036,4.735,6016.5740000000005,2.6,1036,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,3778.6845700000003,34008.16113,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.55,clay loam,5.0,Le Sueur,0.26,0.26,0.3582686,0.31171040000000005,1186.6816410000001,1176.9726560000001,L108A,92,10046,173.45550480000003,GBER_CONUS_wet_poly,295.1456909,18,SB18,75377.00085,305040169.7,1,F,LES,10,2,81938.33837,0.053856535999999997,23.5,3.64,22.89,85.43,L67.14,0.02,0.035,26.58946858,3081.608725,0.499752863,0.9311242540000001,0.9999659559999999,-0.9310902109999999,1,0.856002424
