Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,11027,9.323,6511.361,4.361000000000001,11027,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,7874.472656,70870.25391,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.17187550000000001,0.18272750000000001,1465.291626,1437.897095,310,77,11187,679.6690738,GBER_CONUS_wet_poly,421.39257810000004,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11092,7.904,6247.7390000000005,3.972,11092,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,6500.95166,58508.56494,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay,5.0,Beauford,0.28,0.28,0.3529509,0.2715091,1803.36377,1763.864868,996,76,11187,715.0245742999999,GBER_CONUS_wet_poly,279.9169006,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11124,7.537000000000001,6179.456,3.892,11124,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,6145.185547,55306.66992000001,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.22175079999999997,0.21745229999999996,1356.2501220000001,1335.38147,310,77,927,156.2449283,NCED easement_GBERB,354.1006165,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11349,24.379,19308.971999999998,7.335,11349,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,22450.54883,202054.9395,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,3.75,Beauford,0.21,0.21,0.2410348,0.6530414999999999,14652.291019999999,14651.05664,W,61,12855,0.0,GBER_CONUS_wet_poly,93.4090729,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11434,13.110999999999999,7215.097,5.26,11434,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,11541.06836,103869.6152,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.0177183,0.6210273000000001,6992.146484000001,7162.414551000001,211,84,12855,71.27600547,GBER_CONUS_wet_poly,135.2597504,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11435,260.45099999999996,52438.314000000006,24.444000000000003,11435,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,247162.4531,2224462.078,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.019691800000000002,0.4579549,113286.1328,113111.8516,211,79,11187,36.58223706,GBER_CONUS_wet_poly,172.50605769999999,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11436,49.272,27161.961,10.445,11436,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,45415.53906,408739.8516,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.625,clay,5.0,Beauford,0.28,0.28,0.1284172,0.3742083,17095.33398,16983.19336,211,82,11187,76.3576741,GBER_CONUS_wet_poly,219.1292725,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11448,8.254,6312.774,4.086,11448,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,6839.799316,61558.19385,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.46418279999999995,0.3488454,2430.056885,2384.409912,310,77,11187,354.42884510000005,GBER_CONUS_wet_poly,220.72817990000001,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11449,4.841,5678.687,2.947,11449,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3536.084961,31824.76465,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.4777588,0.23747179999999998,827.1144409,839.1516723999999,211,79,940,35.40119726,NCED easement_GBERB,332.6710205,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
WCMO,11450,187.963,38894.818,20.705,11450,MAP,2,62,862,837,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,176598.3125,1589384.813,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.625,clay,5.0,Beauford,0.28,0.28,0.15737279999999998,0.6124826,107358.3984,108089.6172,996,78,11187,27.02432886,GBER_CONUS_wet_poly,127.3505554,28,SB28,55650.2323,225208699.1,1,Y,MAP,25,0,36447.29581,0.036466733,17.0,1.54,17.89,26.13,M85.68,0.02,0.035,11.7061795,3113.509049,0.499653064,0.930436558,0.999951732,-0.93038829,1,0.864863625
