Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,996,2.113,594.428,2.609,996,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,3097.082031,27873.73828,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Minnetonka,0.28,0.28,0.446305,0.26861490000000005,805.0387572999999,831.3591918999999,287,79,12208,389.4934397,GBER_CONUS_wet_poly,294.1013794,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1020,2.714,5763.425,2.9610000000000003,1020,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,3977.5878909999997,35798.29102,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Cordova,0.28,0.28,0.25643130000000003,0.4978755,1976.0677489999998,1979.00708,109,86,12430,35.02415466,GBER_CONUS_wet_poly,172.7339478,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1023,21.043000000000003,10930.052,8.332,1023,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,30896.67383,278070.0645,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0.0,None,2.916666667,loam,4.333333333,Lester,0.21166669999999999,0.21166669999999999,1.2620391000000002,1.6410038,50775.94141,50667.77734,106C,77,7749,0.0,GBER_CONUS_wet_poly,46.9224968,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1277,3.7689999999999997,6557.455,3.491,1277,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,5525.281738000001,49727.535639999995,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay loam,2.666666667,Glencoe,0.10666669999999999,0.10666669999999999,0.0577925,0.6718488,3646.1232909999994,3709.647461,539,72,12208,87.94539028,GBER_CONUS_wet_poly,107.16697690000001,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1278,11.71,3297.2929999999997,6.165,1278,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,17179.50977,154615.5879,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Webster,0.28,0.28,0.27909079999999997,0.6486192,11243.16406,11135.44238,113,94,1157,157.97287930000002,GBER_CONUS_wet_poly,144.9232483,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1279,293.017,172511.21,31.18,1279,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,437064.6875,3933582.188,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,2.346153846,silty clay loam,3.538461538,Glencoe,0.18,0.18,0.1881066,1.8843623,822388.5,823034.6875,114,76,1157,0.0,GBER_CONUS_wet_poly,40.3319473,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1280,12.535,18492.636000000002,6.382000000000001,1280,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,18391.4707,165523.2363,"Developed, Open Space",Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,4.75,silty clay loam,5.0,Glencoe,0.28,0.28,0.9097883,1.5471398,27820.66602,28434.97461,114,81,1157,390.9037017,GBER_CONUS_wet_poly,52.3546753,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1426,617.521,533649.774,45.324,1426,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,931002.9375,8379026.437999999,Herbaceuous,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1.0,None,3.433333333,clay loam,4.466666667,Comfrey,0.2193333,0.2193333,0.1399684,1.7669535,1643484.0,1643925.0,106B,83,12208,105.4024491,GBER_CONUS_wet_poly,46.9735069,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1494,3.4189999999999996,961.943,3.34,1494,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,5011.904785,45107.14307,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.166666667,silty clay loam,5.0,Marna,0.2966667,0.2966667,0.038486,0.25574610000000003,1346.503174,1280.913574,219,89,1157,493.0459482,GBER_CONUS_wet_poly,348.0014038,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
WCMO,1495,3.6060000000000003,6067.289000000001,3.531,1495,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,5560.774414,50046.969730000004,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,0.666666667,muck,4.0,Palms,0.18,0.18,0.3039691,0.4072015,2209.882568,2262.8388670000004,539,86,10864,789.9634431,GBER_CONUS_wet_poly,211.19764709999998,5,SB5,13281.29649,53747547.51,3,F,LES,4,1,14294.21356,0.041766648999999996,25.0,3.14,31.28,78.57,L50.83,0.04,0.035,17.98272601,794.8858008999999,0.49842076,0.98176813,0.999942415,-0.981710545,1,0.220801611
