Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,7506,41.667,21821.693,12.425,7506,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,61593.22266,554339.0039,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.875,silty clay loam,5.0,Marna,0.28,0.28,0.161849,0.270342,16664.15234,16640.47852,110,84,4962,1029.286701,GBER_CONUS_wet_poly,310.7175293,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7512,14.419,8961.213,7.212999999999999,7512,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,20638.65625,185747.9063,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.4326747,0.2193013,4494.141113000001,4523.162109000001,211,79,10362,841.6691125,GBER_CONUS_wet_poly,360.2350159,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7514,49.576,19222.503,13.620999999999999,7514,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,74101.89063,666917.0156,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.625,clay,5.0,Beauford,0.28,0.28,0.39168200000000003,0.4025439,29671.50977,29809.9082,84,81,9936,741.5790449,GBER_CONUS_wet_poly,201.2202911,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7516,8.339,7138.558000000001,5.301,7516,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,11142.28809,100280.5928,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,1.3968569,0.1703203,1862.452637,1896.531738,211,79,10362,944.3630739,GBER_CONUS_wet_poly,463.83190920000004,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7517,3.7539999999999996,766.925,3.177,7517,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,3995.823486,35962.41138,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Brownton,0.28,0.28,1.9396378,0.2351206,971.2833252,938.8944092,84,81,10362,817.9967557,GBER_CONUS_wet_poly,344.50399780000004,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7590,6.73,6656.911999999999,4.69,7590,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,8632.818359,77695.36523,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,2.3380196,0.1478381,1233.413208,1275.443237,211,81,4679,0.0,GBER_CONUS_wet_poly,547.8966675,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7591,3.7569999999999997,5767.596,3.1889999999999996,7591,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,3999.320557,35993.885010000005,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.666666667,silty clay,5.0,Lura,0.28,0.28,0.6627299,0.3064152,1240.98169,1224.667725,996,78,10148,66.79282724,GBER_CONUS_wet_poly,254.5565338,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7592,7.129,6776.23,4.851,7592,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,9254.490234,83290.41211,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.7752069,0.3378386,3119.6010739999997,3124.52002,996,78,10148,137.6682469,GBER_CONUS_wet_poly,230.87950130000002,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7593,4.9639999999999995,6128.704000000001,3.862,7593,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,5880.758301,52926.82471,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.39308740000000003,0.1686903,983.8019409,991.3890991000001,211,81,10362,214.48296159999998,GBER_CONUS_wet_poly,480.16979979999996,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
WCMO,7594,17.551,14901.569,8.125,7594,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,25538.08594,229842.7734,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Marna,0.28,0.28,0.2107018,0.28206370000000003,7174.006836,7198.79834,211,84,12961,1313.7461560000002,GBER_CONUS_wet_poly,297.8051147,25,SB25,26722.000659999998,108140195.6,2,F,MAP,22,2,34878.275610000004,0.028701591000000002,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,11.95856702,2916.593231,0.499434252,0.934693311,0.999926106,-0.9346194170000001,1,0.810164786
