Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,8952,2.999,10588.554,2.912,8952,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,3066.475098,27598.27588,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay,5,Beauford,0.28,0.28,0.3865826,0.2061611,634.5638428,631.8053589,230,86,1341,832.6622454,GBER_CONUS_wet_poly,417.1495361,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,8953,6.822,6106.152,4,8953,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,5763.258301,51869.32471,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay,5,Beauford,0.28,0.28,0.4620882,0.2245134,1291.176392,1293.148193,310,86,1341,483.4035398,GBER_CONUS_wet_poly,383.0506592,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,8954,5.381,5823.303,3.45,8954,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,4289.560059,38606.04053,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay,5,Beauford,0.28,0.28,0.3406371,0.1761216,770.355896,755.0281372,310,86,1341,593.2520907,GBER_CONUS_wet_poly,488.2990112,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9197,8,6337.598,4.422,9197,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,6969.135742,62722.22168,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay,5,Beauford,0.28,0.28,0.2386322,0.520344,3582.568359,3624.178467,211,84,9974,338.2806816,GBER_CONUS_wet_poly,161.4316864,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9198,2.906,5584.599,2.922,9198,MAP,2,52,648,656,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,23,3045.869141,27412.82227,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.1281574,0.3031878,908.6538696,922.9170532,310,77,9974,796.4731221,GBER_CONUS_wet_poly,253.9679871,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9206,7.315,6203.129,4.196,9206,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,6268.527344,56416.74609,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay,5,Beauford,0.28,0.28,0.1046498,0.618679,4109.266113,3875.888916,211,84,9974,276.337467,GBER_CONUS_wet_poly,135.7731628,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9207,9.235,1619.576,4.879,9207,MAP,2,52,648,656,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,23,8438.294922,75944.6543,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Minnetonka,0.325,0.325,0.1221916,0.2707744,2259.071045,2283.513428,287,80,9974,224.8816631,GBER_CONUS_wet_poly,295.4488831,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9208,23.273,4445.577,8.093,9208,MAP,2,52,648,656,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,23,23162.28516,208460.5664,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,silty clay loam,5,Minnetonka,0.28,0.28,0.3648102,0.4358438,10202.66699,10089.12988,287,82,4880,315.4185234,GBER_CONUS_wet_poly,188.1408081,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9582,14.117,7523.662,5.994,9582,MAP,2,52,657,612,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,23,13148.74707,118338.7236,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.2043253,0.2360313,3078.08374,3101.601074,310,77,1814,356.7217918,GBER_CONUS_wet_poly,326.2279663,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9625,45.488,18705.349,11.18,9625,MAP,2,52,640,656,Blue Earth,Upper Maple,Map AB UG,AB,2,LO,23,45356.48828,408208.3945,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.666666667,silty clay loam,5,Marna,0.28,0.28,0.1581548,0.289344,13077.77148,13115.66699,211,82,11197,588.4134981,GBER_CONUS_wet_poly,283.3996887,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
WCMO,9626,4.911,6018.645,3.214,9626,MAP,2,52,657,612,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,23,3786.384522,34077.46069,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,1.00E-05,0.173115,659.0488892,655.078186,310,77,13054,443.6350917,GBER_CONUS_wet_poly,444.7909546,23,SB23,17341.28733,70177762.04,2,Y,MAP,21,0,4449.680374,0.197456744,17,1.54,17.89,26.13,M85.68,0.02,0.035,27.23972617,163.3526103,0.499475179,0.996225833,0.999996038,-0.996221871,1,0.045375725
