Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,800,0.184,1291.526,0.0,800,LES,3,6,66,54,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,6729.091309,60561.82178,Hay/Pasture,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.0,loam,5.0,Dorchester,0.37,0.37,0.6713307,0.1579943,1074.993408,1062.48938,451,80,3695,325.26254639999996,GBER_CONUS_wet_poly,506.34729000000004,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,839,0.439,2005.934,5.029,839,LES,3,6,70,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,10451.29102,94061.61914,Herbaceuous,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.5,loam,5.0,Terril,0.24,0.24,1.3062688999999998,3.9698144999999996,41802.14453,41463.52734,94B,92,7075,490.4569476,GBER_CONUS_wet_poly,23.1748867,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,977,0.327,2010.6589999999999,5.0569999999999995,977,LES,3,6,75,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,10475.90918,94283.18262,Barren Land,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,5.333333333,silty clay loam,5.0,Shorewood,0.24,0.24,1e-05,0.8742681000000001,9206.041992,9153.018555,286,94,3529,116.41942,GBER_CONUS_wet_poly,107.51850890000001,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1048,0.792,602.682,2.762,1048,LES,3,6,91,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,3140.084717,28260.76245,Hay/Pasture,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.5,loam,4.5,Terril,0.22,0.22,0.11475070000000001,0.6066597,1818.158936,1903.764282,94,80,7075,52.1182564,GBER_CONUS_wet_poly,131.86965940000002,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1049,0.213,1306.147,4.0680000000000005,1049,LES,3,6,75,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,6805.269531,61247.42578,"Developed, Open Space",All areas are prime farmland,Well drained,Not Hydric,0.0,None,2.5,loam,4.25,Wadena,0.22,0.22,1.6809665,0.6568555,4522.449707,4467.269043,39,71,3529,97.64135335,GBER_CONUS_wet_poly,108.09075159999998,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1050,3.513,2689.3179999999998,5.832999999999999,1050,LES,3,6,91,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,14011.84766,126106.6289,Hay/Pasture,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.5,loam,4.0,Dorchester,0.285,0.285,0.3377779,1.0792618999999999,15211.11621,15112.92676,451,66,3529,90.08540501,GBER_CONUS_wet_poly,61.152904500000005,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1051,0.934,4294.678,5.524,1051,LES,3,6,70,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,22376.07227,201384.6504,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Marna,0.28,0.28,0.0858166,0.38051940000000006,8476.069336,8509.099609,110,84,3529,1737.183902,GBER_CONUS_wet_poly,220.7509155,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1150,1.145,6222.446,3.324,1150,LES,3,6,91,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,4543.926758,40895.34082,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.0,loam,4.0,Terril,0.22,0.22,0.22603020000000001,0.5617958000000001,2502.800293,2551.1489260000003,363,75,3529,106.01670759999999,GBER_CONUS_wet_poly,133.5004578,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1384,0.155,706.482,2.966,1384,LES,3,6,70,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,3680.9023439999996,33128.12109,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,0.2346346,0.2446484,931.3765868999999,899.9519042999999,110,87,12588,876.3015544,GBER_CONUS_wet_poly,355.6123352,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
WCMO,1386,0.18,820.4780000000001,3.19,1386,LES,3,6,70,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,4274.841797,38473.57617,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,0.6316235,0.2656717,1205.087036,1134.977905,110,82,12588,1011.469835,GBER_CONUS_wet_poly,308.65158080000003,2,SB2,3912.617189,15833814.0,3,F,LES,0,1,3718.061325,0.051833490999999995,47.5,2.69,52.88,127.94,L1.94,0.04,0.035,19.53870925,190.2920647,0.495807173,0.995604852,0.9999631440000001,-0.9955679959999999,1,0.052858907000000004
