ClusterID,Cluster_RP,ND,FD,Size
3767,4215,253.346146,253.346146,1
3775,761,128.2806976,128.2806976,1
3793,15306,0.0,836.33818,3
3794,558,246.8639315,246.8639315,1
3805,146,99.52150229,237.0968325,2
3806,4422,295.2075569,295.2075569,1
3809,15167,398.6665736,398.6665736,1
3817,187,0.0,173.94569730000003,2
3820,4429,0.0,193.4251277,2
3832,1089,0.0,0.0,1
3836,433,106.2983327,106.2983327,1
3848,1016,0.0,0.0,1
3854,127,17.50650437,17.50650437,1
3859,12293,0.0,730.4018437000001,6
3862,5398,513.9440561000001,513.9440561000001,1
3865,4224,386.2781124,386.2781124,1
3886,1345,93.72423187,400.5654298,3
3899,823,0.0,0.0,1
3901,12145,0.0,0.0,1
3928,1867,0.0,607.2694058999999,4
3931,14923,0.0,582.3873792999999,4
3934,2414,482.2188961,482.2188961,1
3940,8943,1404.070362,1404.070362,1
3944,9298,116.4079187,262.9893711,3
3946,10659,323.13778060000004,1143.501364,7
3956,6635,0.0,419.4679141,2
3960,4620,476.5731746,632.1046787,3
3968,7871,950.6736314,1290.725389,2
3971,560,27.28332709,346.27977460000005,3
3984,6270,3.5448539739999996,3.5448539739999996,1
3986,76,0.0,0.0,1
3993,121,0.0,0.0,1
3996,9878,60.55204156,915.0747332000001,9
4000,926,370.2805118,370.2805118,1
4029,15676,0.0,0.0,1
4040,361,0.0,296.6898169,4
4053,2288,160.7659128,160.7659128,1
4068,4746,479.2528745,837.4036278,3
4084,6387,0.0,760.9454691000001,3
4088,194,0.0,0.0,1
4100,18195,21.102405800000003,374.2474716,2
4102,1991,195.92628,195.92628,1
4104,9822,0.0,0.0,1
4114,4308,1127.942253,1127.942253,1
4119,5966,0.0,0.0,1
4124,15505,2193.123697,2193.123697,1
4149,14479,367.0824619,597.1735361000001,2
4150,5387,234.5704965,459.72361050000006,5
4172,18739,0.0,0.0,1
4174,15193,200.4587824,1643.045063,16
4180,445,209.5516347,245.7884219,3
4207,1813,0.0,842.0063212000001,4
4228,1007,237.60408590000003,237.60408590000003,1
4229,1995,0.0,0.0,1
4231,9952,199.5675857,1129.74538,7
4240,6833,641.1579009999999,991.8744044,3
4246,5754,235.049344,235.049344,1
4252,5758,272.13844889999996,460.6944206,3
4289,14812,0.0,0.0,1
4297,7778,113.2171051,168.8281707,2
4305,15501,251.15609280000004,251.15609280000004,1
4321,2838,156.3444462,156.3444462,1
4326,6617,261.0306846,421.8493782,2
4328,179,0.0,264.8570546,3
4331,12133,10.69590626,1620.5441970000002,11
4338,653,0.0,533.3421741999999,7
4371,2174,116.29268770000002,276.84687560000003,2
4375,9821,0.0,594.8340324,6
4381,15596,421.5306505,421.5306505,1
4382,12122,93.47972762,445.19780419999995,5
4386,5412,0.0,0.0,1
4391,11156,0.0,1413.972508,8
4400,7623,0.0,1013.9888460000001,14
4411,2412,46.13874177,46.13874177,1
4418,15233,159.03220990000003,1802.5480920000002,5
4419,337,0.0,118.1122665,2
4430,5041,0.0,865.9193615,3
4443,511,208.3348003,264.42787119999997,2
4469,17614,260.1677948,260.1677948,1
4474,13877,92.39606988,723.2741076,5
4479,2579,0.0,471.88328600000006,4
4495,98,112.80283600000001,112.80283600000001,1
4498,6000,121.69542240000001,854.3371924,4
4516,107,0.0,0.0,1
4523,7826,397.7255771,424.7377279,2
4559,17478,22.96647226,2040.242123,22
4564,254,0.0,438.3308743,3
4565,11136,101.5532156,367.0240011,2
4570,1073,299.3019374,299.3019374,1
4572,2814,0.0,852.8316868999999,5
4589,46,0.0,114.14484109999998,3
4596,1779,0.0,300.30229510000004,3
4618,326,132.6576706,1326.206455,5
4620,12709,76.0748278,1623.981408,10
4625,4153,0.0,1357.329688,6
4627,7264,66.5900132,166.9994541,2
4633,1067,35.60123345,581.3082252,2
4634,6648,185.6417217,1125.564682,3
4638,2021,0.0,759.1934572,5
4640,14592,23.35985586,350.02907369999997,3
4645,79,0.0,0.0,1
4646,9331,400.39427810000007,2495.820235,21
4655,7415,215.27877969999997,215.27877969999997,1
4659,12169,156.94396030000001,1364.094902,8
4661,962,659.6928719,659.6928719,1
4662,16026,0.0,1634.7686429999999,11
4669,10859,189.8513594,501.08981330000006,3
4672,11354,27.04942358,27.04942358,1
4679,7590,0.0,757.8739222,2
4690,15473,27.13953023,574.4210999,2
4691,10878,0.0,435.9110659,4
4692,15171,63.00632306,63.00632306,1
4696,10100,486.27946110000005,486.27946110000005,1
4703,2020,103.6973211,346.1610694,2
4709,11371,152.7215445,671.715247,4
4713,13157,0.0,1664.483727,7
4723,15216,0.0,553.1112405,5
4726,15307,414.17684360000004,1189.876362,8
4728,11491,250.11394610000002,1137.3494150000001,2
4736,3615,108.4131347,108.4131347,1
4744,16035,169.9672658,181.96922959999998,2
4745,10924,0.0,1197.34987,5
4754,7252,0.0,0.0,1
4758,14772,0.0,0.0,1
4766,11054,0.0,814.5569164,2
4770,338,0.0,229.731111,3
4785,9537,0.0,835.6597883,5
4788,37,0.0,0.0,1
4802,360,54.42594163,54.42594163,1
4807,15588,0.0,1947.70228,26
4817,754,0.0,25.63377968,2
4818,10433,0.0,0.0,1
4821,6086,0.0,917.0462748,5
4831,2181,0.0,278.2258867,2
4842,7112,193.12468930000003,1029.761824,3
4845,15440,0.0,0.0,1
4853,435,326.19561810000005,326.19561810000005,1
4878,4548,515.2252882,664.3203472,2
4879,6886,51.84984872,1878.920677,33
4880,9208,315.41852339999997,608.0743123,3
4883,3678,0.0,1199.15561,11
4887,12107,411.36146560000003,411.36146560000003,1
4890,4557,99.21732490000001,388.5073178,3
4893,4544,1107.8407320000001,1107.8407320000001,1
4894,540,206.802986,800.0632929,5
4903,10029,257.78131060000004,257.78131060000004,1
4905,18077,132.1519007,132.1519007,1
4907,10437,0.0,0.0,1
4930,13129,0.0,0.0,1
4936,9539,0.0,1307.232401,8
4940,1986,100.9750387,152.6905837,2
4950,1763,180.646555,430.17707,6
4958,14026,40.42553066,236.05724130000002,2
4962,7504,409.1345543,1029.286701,4
4964,3518,42.60000142,42.60000142,1
4970,11936,814.7209458,1048.509001,2
4973,11481,0.0,1652.7515119999998,21
4981,18085,0.0,1430.021773,12
4993,4205,250.61792769999997,446.00190760000004,3
5009,482,401.3538691,620.4723647999999,2
5010,4493,45.46257186,45.46257186,1
5011,12875,5.35657674,567.5017922999999,2
5017,5378,0.0,0.0,1
5018,760,0.0,0.0,1
5020,7007,0.0,799.1373081,4
5028,12388,0.0,0.0,1
5032,2594,0.0,485.2174034,3
5033,15807,102.1860635,871.5876296,2
5037,7272,764.2010299,764.2010299,1
5039,3349,474.6645188,474.6645188,1
5044,4226,97.45724736,317.8146453,3
5054,17130,167.39241819999998,1554.198771,9
5055,2840,218.3397938,785.8454783,3
5065,13227,23.7691193,545.1216542999999,4
5084,18179,0.0,122.020152,2
5086,365,361.92160079999996,361.92160079999996,1
5087,4988,0.0,0.0,1
5095,10070,0.0,1828.27524,14
5096,9375,126.079503,650.0004191,8
5099,1981,388.0051704,388.0051704,1
5124,7248,0.0,0.0,1
5130,4460,166.78538319999998,469.49622120000004,2
5141,9627,76.38477843,76.38477843,1
5147,732,0.0,280.9985567,7
5148,3680,245.5288639,494.0639881,2
5158,2422,45.80952533,154.420596,2
5161,373,0.0,0.0,1
5162,6959,0.0,837.7725752,4
5164,9183,59.54256753,59.54256753,1
5186,15254,278.0977794,954.3558529,14
5204,15490,171.0429388,505.2033992,2
5209,2135,0.0,231.10420069999998,2
5212,10482,122.88410049999999,835.3238485,6
5231,11108,12.98512805,1377.793308,7
5237,702,29.80236495,557.2521458,3
5239,119,0.0,650.2576706,3
5240,13072,0.0,1026.095213,4
5249,9374,273.6092383,546.5356285,2
5257,4415,1362.732108,1362.732108,1
5259,9454,0.0,948.0259532,5
5263,10431,0.0,0.0,1
5264,4251,226.09939649999998,790.866834,4
5272,601,253.37477030000002,793.0872516,4
5287,3370,61.64870003,197.2310531,2
5290,3515,861.9046442,861.9046442,1
5291,7783,0.0,0.0,1
5299,15499,0.0,653.6644345,4
5310,4392,0.0,521.0366765,5
5314,1365,0.0,361.6977767,2
5319,17,0.0,0.0,1
5326,7951,0.0,967.7042451,4
5327,5466,344.8066482,344.8066482,1
5329,11142,0.0,939.2031558,12
5354,8171,34.12549943,2598.556599,22
5360,1472,37.43411676,165.10547069999998,2
5363,1351,290.3906076,451.0539256,3
5366,13206,0.0,546.9604959,2
5368,16444,49.14654918,734.6290739,4
5369,66,0.0,0.0,1
5372,14824,0.0,0.0,1
5383,437,291.9810081,291.9810081,1
5384,69,0.0,0.0,1
5386,10916,362.4023264,392.0302563,2
5389,443,118.8706278,118.8706278,1
5390,1439,0.0,1258.544441,10
5392,5747,199.88180780000002,695.5663745,4
5402,18156,22.26610354,255.04688509999997,3
5404,427,21.88409033,21.88409033,1
5417,6792,1599.358218,1662.599612,2
5419,12737,0.0,695.9378780000001,3
5441,18160,74.84198278,1092.9274990000001,4
5452,3672,252.67353390000002,252.67353390000002,1
5462,13965,130.447808,1608.739825,15
5480,17652,176.1161065,1499.1448890000001,2
5490,11586,577.5957025,577.5957025,1
5506,6269,0.0,0.0,1
5513,3935,52.13119989,76.67525051,2
5517,818,234.24903880000002,234.24903880000002,1
5518,7250,0.0,501.90562520000003,4
5525,5328,0.0,600.2529621,7
5527,814,128.7965553,128.7965553,1
5538,5408,33.61417915,123.59749860000001,3
5543,332,0.0,111.13637140000002,2
5546,18305,141.08254780000001,340.4286441,4
5550,4191,175.2875989,516.0825551,2
5557,13121,0.0,1417.630279,7
5564,985,543.1012019,543.1012019,1
5566,429,84.36071506,84.36071506,1
5567,5313,162.6522965,326.3075448,3
5569,5413,0.0,405.7637887,2
5579,196,133.2607201,475.1582568,4
5583,10075,398.2398936,1153.984225,8
5588,1988,0.0,0.0,1
5589,448,0.0,220.50552180000003,3
5596,4216,86.43802807,190.7397798,2
5616,2632,8.267991075,1616.364292,14
5629,7775,625.1517908,1425.0486019999998,4
5651,12743,191.3191308,191.3191308,1
5655,300,0.0,0.0,1
5698,10302,419.0374544,419.0374544,1
5705,1257,889.4243152,889.4243152,1
5706,3356,0.0,331.66188239999997,5
5710,1374,0.0,351.6517701,4
5714,10434,222.39386499999998,222.39386499999998,1
5726,4430,158.7980212,158.7980212,1
5733,669,268.7368833,268.7368833,1
5737,4607,205.4531145,1258.390592,7
5745,131,294.36237539999996,294.36237539999996,1
5755,1363,239.3743726,239.3743726,1
5766,13398,0.0,1873.926352,10
5769,5756,0.0,0.0,1
5798,2293,173.1838065,442.61405310000004,2
5821,17143,394.3115986,672.196673,2
5826,1880,64.12368059,64.12368059,1
5829,6636,0.0,696.0557357999999,4
5848,8350,191.22696159999998,924.0743077999999,8
5850,15123,365.96147189999994,365.96147189999994,1
5853,9275,86.28637906,86.28637906,1
5855,12864,221.7007213,267.9194931,2
5860,230,0.0,0.0,1
5861,4488,40.60129249,1025.614685,2
5863,137,0.0,553.095891,4
5870,13487,5.427252567999999,5.427252567999999,1
5897,4633,610.0998051,700.2866763,3
5910,7278,0.0,534.8851171,2
5911,12913,22.51832659,2951.899651,19
5929,14782,29.27488713,612.5337657,5
5931,2281,169.1984656,408.8944121,3
5939,3431,300.71786710000003,300.71786710000003,1
5950,10268,311.1853539,476.75395189999995,2
5958,13,0.0,323.8943343,2
5967,14638,233.41996559999998,1025.371485,7
5990,5759,513.9914267,513.9914267,1
5996,666,4.252429384,4.252429384,1
6009,11568,0.0,664.931942,4
6016,8752,396.1624244,800.1056033,4
6018,15328,398.1541095,398.1541095,1
6020,12136,233.64277919999998,1404.956856,10
6027,13414,73.2262093,633.8800076,2
6035,19372,653.5014074,653.5014074,1
6039,12692,0.0,0.0,1
6047,12191,73.17947058,597.5577614,4
6066,9333,37.894288700000004,2062.002415,12
6067,13949,128.62291729999998,1554.8037570000001,9
6070,2057,0.0,1047.59366,13
6075,3674,309.68226549999997,309.68226549999997,1
6083,3343,491.58904029999997,500.0617079,2
6095,2784,248.34032569999997,248.34032569999997,1
6097,13504,370.71081539999994,684.6257595,3
6108,9634,146.3611785,1512.431461,7
6110,883,301.07606089999996,301.07606089999996,1
6112,1985,209.174028,209.174028,1
6115,4979,270.87969889999994,1135.763684,2
6120,506,0.0,0.0,1
6150,226,390.0809201,573.1629663,2
6156,10945,988.5486937999999,1549.123001,4
6162,9144,0.0,1106.534738,5
6169,7109,0.0,914.0145591,2
6174,229,292.93032,292.93032,1
6182,10864,72.6746167,891.9783382000002,7
6185,10981,128.6718529,1105.089127,5
6186,4747,806.8242071000001,806.8242071000001,1
6194,15480,0.0,735.8515557,7
6197,478,177.2421628,177.2421628,1
6202,2900,225.4461957,533.0754233,2
6209,4098,297.4250651,910.2257533,2
6222,13199,409.7283632,813.8267332,4
6223,48,0.0,258.7775463,6
6248,141,241.83143790000003,241.83143790000003,1
6250,12600,211.52168769999997,491.4856136,2
6258,14589,69.61189689,1826.0919489999999,10
6264,3386,59.95325457,527.9027307,2
6277,5329,89.72192947,413.2746921,3
6282,12503,0.0,0.0,1
6287,17198,0.0,640.4165671000001,6
6290,7115,249.600095,460.9737081999999,2
6291,15442,0.0,440.8412936000001,5
6296,308,376.29393569999996,376.29393569999996,1
6305,9279,0.0,0.0,1
6307,3337,194.810647,194.810647,1
6336,10139,350.9468405,760.5774489,4
6342,12179,780.5117230000001,780.5117230000001,1
6349,7199,569.7406328,569.7406328,1
6365,4107,0.0,1091.8723710000002,6
6375,17138,0.0,207.4864168,2
6379,3535,0.0,1183.321325,25
6391,10427,103.2501741,529.878913,2
6398,3507,57.19855458,407.25534550000003,2
6399,6025,79.56359854,497.0572307,4
6404,4985,0.0,0.0,1
6418,4217,0.0,0.0,1
6422,516,266.46076239999996,266.46076239999996,1
6425,1349,1029.522536,1029.522536,1
6431,16016,88.09034208,2489.479109,20
6436,1079,573.2132161000001,634.5650079,3
6441,5941,258.8764981,258.8764981,1
6445,11001,176.55403159999997,719.6652231,3
6447,9318,0.0,2272.2190960000003,14
6467,6943,19.86464421,474.6799971,6
6477,5970,123.93715060000001,123.93715060000001,1
6482,43,0.0,154.52046289999998,2
6484,523,0.0,74.47858670000001,2
6486,11407,107.9351398,107.9351398,1
6494,18098,0.0,639.4403957999999,9
6499,64,78.30235017,164.1570158,2
6512,267,0.0,1140.005296,12
6516,316,1141.263136,1141.263136,1
6521,56,237.5639866,237.5639866,1
6522,4986,286.2277504,334.67818860000006,2
6523,11162,0.0,1453.2471189999999,19
6524,12583,315.26740639999997,315.26740639999997,1
6530,3504,290.79252579999996,802.3304228,2
6532,11405,0.0,1846.2123179999999,14
6551,1364,0.0,202.67582480000002,2
6554,11600,0.0,0.0,1
6559,6290,332.7189897,332.7189897,1
6565,5948,235.5498576,415.59324689999994,2
6570,475,171.5017343,1068.5406679999999,6
6572,384,640.6326504,640.6326504,1
6573,12878,254.2099154,602.4074068,3
6591,6237,0.0,1957.700593,21
6598,5380,130.4344612,130.4344612,1
6604,9868,105.5344564,710.7540226,3
6608,9054,278.0488225,1058.856245,4
6609,9276,52.74128594,52.74128594,1
6611,15532,896.5384032,939.9236922,2
6613,12063,0.0,0.0,1
6616,15832,0.0,642.9771402000001,4
6626,1030,328.53200130000005,609.7526516,2
6637,13191,0.0,862.532498,3
6640,1019,0.0,0.0,1
6644,2083,17.65883256,944.5200371,2
6675,9182,119.3288763,921.7135678,3
6686,243,0.0,115.8481956,2
6688,542,84.44504595,853.7550182,7
6701,5391,51.95360423,710.7513341,4
6703,4218,0.0,0.0,1
6706,5589,0.0,1549.369158,24
6708,12089,0.0,410.6958515,2
6716,5298,554.1424724,1218.1739630000002,4
6718,12330,483.65479419999997,483.65479419999997,1
6723,7877,307.30050710000006,499.4132744,4
6726,1444,0.0,885.3435274,7
6728,16953,337.5420968,1607.573177,6
6736,14771,540.7400043,1350.058096,10
6755,4693,0.0,0.0,1
6759,7329,1.107514393,1.107514393,1
6773,11119,259.11217949999997,259.11217949999997,1
6775,349,140.2860656,506.4193874,2
6784,6603,231.9035594,264.01502569999997,2
6792,391,268.9714474,657.3510442,6
6794,9377,0.0,0.0,2
6820,2259,232.8132786,874.2896483,6
6831,7832,682.7664778,682.7664778,1
6834,813,54.89395221,54.89395221,1
6838,5742,41.23521468,975.5416951,9
6839,7288,0.0,314.0520042,2
6855,3590,471.30172689999995,622.8310404,4
6870,9893,15.40590187,343.52827310000004,3
6873,9987,524.6657644,850.4256793999999,3
6894,1890,121.9640977,764.3197144,4
6898,597,478.1146178999999,478.1146178999999,1
6900,41,43.55783689,43.55783689,1
6905,35,0.0,0.0,1
6907,3487,246.1756739,1687.778843,12
6908,1031,291.0902059,1171.318104,8
6912,1058,127.2443711,419.6181995,4
6914,368,0.0,118.62385259999998,3
6927,1264,0.0,637.1464704,3
6929,4549,177.21901469999997,177.21901469999997,1
6933,142,0.0,213.53628319999999,3
6934,9409,235.2357037,1844.623459,8
6935,1857,88.28187598,88.28187598,1
6956,17146,546.4805869,937.8886511,4
6957,103,0.0,587.3065405,3
6979,305,0.0,0.0,1
6982,498,113.43901129999999,360.2904823,2
6985,9945,0.0,827.6241326,5
7000,51,155.9583638,155.9583638,1
7007,12029,0.0,1911.2723050000002,19
7009,9564,419.4206889,419.4206889,1
7012,78,0.0,0.0,1
7016,319,0.0,116.7551558,2
7017,434,0.0,0.0,1
7019,12105,0.0,0.0,1
7023,3237,87.48817014,373.8970476,2
7042,1935,968.0089806,1122.0586369999999,3
7046,2413,0.0,0.0,1
7053,92,0.0,786.0856882,14
7054,12728,18.46007224,581.8406100999999,2
7075,1048,52.1182564,490.4569476,2
7085,228,237.114477,381.4032242,2
7088,7246,0.0,69.75306421,2
7090,4212,125.727884,255.0894038,2
7102,12113,0.0,0.0,1
7111,7620,151.2873528,151.2873528,1
7124,13493,147.99890190000002,147.99890190000002,1
7137,9770,0.0,246.1478,2
7139,11454,375.73087680000003,889.0770353,2
7151,4213,60.89739289,384.8952597,2
7160,138,29.72972201,29.72972201,1
7169,4149,200.667682,938.9001073999999,2
7179,5122,25.82502911,25.82502911,1
7206,9240,0.0,1012.821715,7
7223,257,126.3663827,126.3663827,1
7226,12004,0.0,977.7673786,5
7233,12690,128.5199073,128.5199073,1
7234,2183,0.0,1078.8383880000001,6
7239,9684,0.0,2182.993255,16
7241,18184,0.0,0.0,1
7243,13340,85.67032689,1554.444846,12
7244,5935,84.89306143,1311.840391,8
7245,11494,282.20435539999994,746.2560154,2
7246,1056,303.80924930000003,638.130939,4
7252,12152,265.9051341,265.9051341,1
7253,3378,136.8060524,136.8060524,1
7263,659,62.094311100000006,283.2245494,3
7273,8489,349.2400012,518.8398132,3
7300,14715,0.0,1106.065806,13
7301,13652,0.0,1647.548267,10
7308,3074,924.7911740000001,924.7911740000001,1
7316,84,358.0440134,586.7962365000001,2
7339,8615,450.72071919999996,800.5364915,2
7341,164,0.0,189.7986236,2
7350,7699,0.0,863.2736152999998,3
7358,12106,140.3724023,351.9738048,2
7363,657,114.7074406,486.7901055,3
7371,1691,0.0,1001.8799529999999,10
7397,6662,64.5158387,64.5158387,1
7405,9771,662.8791673,662.8791673,1
7408,802,301.24330960000003,301.24330960000003,1
7412,13946,215.149594,2080.7538670000004,11
7416,13950,67.82226783,550.0948465,5
7442,301,131.1599738,131.1599738,1
7454,14787,0.0,0.0,1
7459,13250,239.0185321,845.0684854,7
7476,3232,78.45058096,258.9279075,2
7477,102,181.7462467,181.7462467,1
7496,7411,26.23654927,1271.520362,5
7517,11133,250.6752568,503.4480796,3
7525,11377,60.40736036,182.4118201,2
7537,15792,321.46106460000004,1488.652678,12
7538,428,80.40750112,80.40750112,1
7550,12038,0.0,1619.0123119999998,20
7560,1784,0.0,714.9745996,7
7561,17206,95.12992388,947.9104841,5
7562,15172,125.9433115,125.9433115,1
7576,4741,235.71240980000002,312.303669,2
7604,499,166.6022387,166.6022387,1
7606,15506,2374.1209879999997,2374.1209879999997,1
7608,10378,38.40428576,577.5603067000001,2
7616,16459,0.0,303.9848489,5
7627,9273,163.94184280000002,163.94184280000002,1
7629,5936,177.08822130000001,488.48975199999995,2
7632,13944,548.2754966,1977.882307,5
7666,247,104.62357659999999,238.81551749999997,2
7669,2022,17.88307385,17.88307385,1
7672,1445,729.8022404,729.8022404,1
7681,2616,0.0,688.4126937999999,7
7687,336,186.11362169999998,186.11362169999998,1
7688,2512,0.0,0.0,1
7689,11933,188.77330619999998,188.77330619999998,1
7695,7257,0.0,347.55353210000004,4
7698,14435,683.7665095,683.7665095,1
7702,81,0.0,394.06018839999996,4
7709,4556,0.0,118.70355659999998,2
7728,18080,129.8919297,1300.61207,7
7729,16387,0.0,450.9886961,3
7737,6649,0.0,2617.337634,8
7749,1023,0.0,201.7463893,5
7759,18143,313.5922966,726.4099932999999,4
7761,2254,321.83541660000003,909.5790454,3
7769,314,0.0,0.0,1
7796,7945,83.19755745,1629.357104,10
7803,1595,0.0,0.0,1
7822,14039,583.2462955,742.3430788,2
7828,15971,139.8262614,1046.9680779999999,9
7843,6016,438.9417504,438.9417504,1
7845,1767,427.742825,427.742825,1
7848,629,230.6259954,412.38320539999995,3
7853,6386,0.0,241.50560240000001,4
7854,5076,0.0,506.8579989,5
7858,13421,77.99673488,1512.218277,24
7875,5487,0.0,541.5328445,3
7886,517,0.0,0.0,1
7891,1919,227.6922965,1120.376176,4
7903,788,0.0,0.0,1
7905,5954,111.5514656,580.1206707,3
7909,6655,411.60670350000004,411.60670350000004,1
7914,582,102.2647019,267.5395127,2
7927,11928,233.41232689999998,1790.451218,4
7928,2292,148.24044990000002,148.24044990000002,1
7933,14633,0.0,558.4164346,6
7937,6767,318.16389439999995,1087.5860619999999,5
7940,10426,101.27532049999999,397.1954461,2
7955,258,105.97057779999999,105.97057779999999,1
7961,6963,732.0608151,732.0608151,1
7968,6314,0.0,649.7962106000001,11
7995,8647,0.0,1801.223944,11
8002,15,0.0,1064.0350449999999,9
8003,9817,343.7556527,343.7556527,1
8006,396,0.0,0.0,1
8010,5297,668.3786564,728.3797466,2
8021,2476,241.5510045,1060.25441,8
8025,6937,497.5672187,854.3839752999999,5
8030,1892,89.49875126,1787.908456,8
8033,13872,289.34737010000003,289.34737010000003,1
8040,2177,302.18554989999996,302.18554989999996,1
8046,7899,50.10195747,650.2632647,4
8051,11597,463.4729192,463.4729192,1
8052,8437,49.15611674,433.4663028,5
8072,60,0.0,539.9666384999999,4
8075,3235,0.0,0.0,1
8077,13457,314.6285093,932.5566591,2
8080,8302,0.0,921.8694882000001,4
8100,1443,185.0124137,504.33895020000006,2
8104,14593,298.9300034,298.9300034,1
8108,6698,126.79185829999999,548.5717426,4
8123,7294,568.0259657,652.3970297000001,2
8124,14773,0.0,35.54869035,2
8160,2173,165.0369571,165.0369571,1
8166,291,61.07749278,61.07749278,1
8176,15784,0.0,0.0,1
8179,7286,0.0,0.0,1
8189,65,0.0,0.0,1
8192,17193,157.1030112,157.1030112,1
8194,12718,22.19437227,442.1541575,3
8203,11336,0.0,1833.3208809999999,11
8204,4227,89.60081352,216.77218430000002,2
8213,3864,171.0109091,171.0109091,1
8216,6045,66.38437069,734.7259111000001,4
8218,6498,362.56763870000003,431.9482881,2
8230,1390,0.0,543.4144827,4
8238,13071,199.45008190000001,287.32600460000003,3
8240,17650,51.7843823,1309.056933,7
8245,5592,180.124968,1334.614288,12
8246,6309,138.4606026,138.4606026,1
8254,10918,132.6410683,923.5777013000001,6
8258,54,0.0,0.0,1
8266,7300,0.0,1374.6932279999999,18
8273,9939,24.99190262,1343.094482,10
8277,15494,113.6939543,159.23275280000001,2
8302,26,150.5558268,561.5749182,3
8313,12319,192.4073938,2135.284116,18
8316,6766,0.0,0.0,1
8317,10102,0.0,401.43633769999997,3
8338,14839,859.555138,1918.8756460000002,2
8345,13437,33.28112831,710.4445914,3
8347,4228,0.0,617.9953799,6
8349,3975,377.7674849,377.7674849,1
8357,6115,38.03216446,927.8206338,2
8360,15560,0.0,0.0,1
8362,395,12.60911346,12.60911346,1
8374,1920,43.85199103,43.85199103,1
8377,6341,158.0510791,344.7574232,3
8379,7875,96.4221271,312.60868089999997,5
8381,11956,0.0,0.0,1
8387,10860,145.19325569999998,684.1452875,3
8397,1378,564.8201062,564.8201062,1
8406,4987,107.7399902,107.7399902,1
8419,14830,0.0,1784.078924,23
8438,15785,65.18588894,376.9359776,2
8445,12842,0.0,0.0,1
8468,5037,223.3616293,498.5004529,2
8483,18866,0.0,375.43836569999996,3
8487,10978,0.0,0.0,1
8492,2510,43.73417434,43.73417434,1
8494,455,203.85066980000002,203.85066980000002,1
8501,8694,241.4604096,648.9646328,5
8504,8006,416.6835135,992.4421593000001,4
8508,5033,291.1583393,1142.830229,10
8516,17570,0.0,1674.571425,24
8521,1069,0.0,0.0,1
8534,52,0.0,199.9766438,2
8535,442,0.0,181.999435,2
8539,8521,0.0,763.7691414,8
8540,6951,128.8003651,301.216095,4
8548,15547,362.3031972,523.9124906999999,2
8549,6433,272.1501649,745.4869327,2
8554,7332,159.6356288,1533.63826,9
8594,495,0.0,0.0,1
8616,5133,0.0,315.8786302,5
8626,1734,0.0,37.00600373,2
8629,5960,267.0532591,1569.827116,4
8642,6393,405.1846799,1084.8779769999999,3
8657,18499,340.89283430000006,1219.8907869999998,4
8661,1399,186.4118808,906.8402524,6
8685,10298,0.0,47.22254292,2
8695,12337,137.22605780000004,362.58072480000004,2
8697,233,129.43285649999999,1133.592623,6
8701,7249,90.23395262,90.23395262,1
8716,351,0.0,0.0,1
8718,10797,0.0,1257.64962,9
8737,3360,0.0,0.0,1
8760,14594,639.1272594999999,639.1272594999999,1
8761,9281,820.0186456,990.1354874,3
8776,15562,292.3504155,806.7384481,5
8779,14766,7.225756487999999,1111.5782470000001,12
8780,1288,0.0,203.4089605,2
8782,509,298.7334979,298.7334979,1
8792,8610,0.0,1248.3288189999998,6
8811,3411,48.30265321,811.4835835,3
8819,7508,0.0,687.1399703,4
8821,757,198.69782450000002,270.3425693,2
8823,12731,0.0,419.6488638,2
8826,5040,613.1054079,613.1054079,1
8830,581,194.5168233,348.6715522,3
8831,10929,586.1984897000001,586.1984897000001,1
8834,4927,0.0,1104.603504,5
8836,4570,913.4887694,913.4887694,1
8863,11512,320.1169084,1285.0927960000001,3
8867,3262,163.2530717,552.6003125,6
8873,5480,83.71359843,83.71359843,1
8875,3236,75.61993935,75.61993935,1
8888,9632,245.78157480000002,245.78157480000002,1
8901,15461,170.2955004,170.2955004,1
8909,397,0.0,0.0,1
8918,8700,180.5513312,859.3886380000001,8
8919,10925,0.0,1131.736776,10
8927,13488,329.4185063,329.4185063,1
8934,11506,0.0,923.8350017999999,5
8971,7292,0.0,0.0,1
8978,9554,112.8039163,1291.2065949999999,5
8983,6084,5.629244016,296.2734393,2
8996,1357,26.71265101,479.8119285,3
9004,12572,690.3789045,690.3789045,1
9011,9460,338.6447902,338.6447902,1
9035,14106,208.8457697,787.7681618,3
9043,11408,0.0,990.9541761,5
9047,4689,247.5074124,950.1512436,6
9089,5940,616.0828594,616.0828594,1
9090,10826,55.13042404,1265.442149,13
9092,2165,4.2570548960000005,116.4828206,2
9104,13662,0.0,1482.761299,7
9111,6031,229.440864,780.2035440000001,9
9137,8589,891.4616081,1665.709409,4
9143,1012,90.15757217,363.8216866,2
9146,11548,167.31240630000002,167.31240630000002,1
9149,17825,0.0,1615.371037,12
9152,5750,212.1130934,212.1130934,1
9153,13874,138.78660559999997,138.78660559999997,1
9174,15945,693.6838037,1958.856895,12
9175,12629,0.0,2415.619066,24
9192,10827,34.24592641,1189.926978,5
9197,10913,992.2991701999999,992.2991701999999,1
9231,12018,488.3526666,488.3526666,1
9267,12184,545.3856472,604.9564617000001,2
9298,2617,622.7000548999999,622.7000548999999,1
9301,4400,0.0,688.7639806,4
