Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,9932,49.153999999999996,12328.514,10.234,9932,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,38182.92188,343646.2969,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.0294255,0.5101116,19419.94727,19465.57031,310,77,6108,169.56154899999999,GBER_CONUS_wet_poly,150.9473724,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,9937,59.931000000000004,10297.751,12.175999999999998,9937,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,53653.19922,482878.79299999995,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0.0,None,5.038461538,loam,5.0,Clarion,0.2492308,0.2492308,0.30023979999999995,1.2294482,66025.0625,65923.44531,102D,93,6108,914.5194012000001,GBER_CONUS_wet_poly,75.643692,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,9938,76.271,12958.165,13.642999999999999,9938,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,67514.45313,607630.0781,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0.0,None,2.25,loam,5.0,Clarion,0.26,0.26,0.1289217,0.9341497999999999,62878.55469,63029.890629999994,136,97,471,772.5552753,GBER_CONUS_wet_poly,103.837738,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10100,40.395,18391.714,9.152999999999999,10100,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,31192.66211,280733.959,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.4743104,0.1867828,5779.433594,5822.607422,310,77,4696,486.27946110000005,GBER_CONUS_wet_poly,412.2434692,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10101,48.28,20084.623,10.046,10101,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,37485.33594,337368.0234,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.35778899999999997,0.7801391,29447.128910000003,29225.50586,310,77,8317,401.43633769999997,GBER_CONUS_wet_poly,98.70034790000001,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10102,15.061,12114.846000000001,5.459,10102,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,11018.74023,99168.66211,Emergent Herbaceuous Wetlands,Farmland of statewide importance,Moderately well drained,Not Hydric,0.0,None,3.5,silty clay loam,5.0,Collinwood,0.2666667,0.2666667,0.5181385000000001,1.4811069,15716.02539,16309.7666,1002,59,8317,0.0,GBER_CONUS_wet_poly,39.8350716,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10111,112.499,21894.097999999998,15.46,10111,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,88021.39844,792192.5859,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0.0,None,2.333333333,loam,5.0,Ocheyedan,0.24,0.24,0.3849769,0.8510413,74862.69531,74863.25,275B,66,8317,0.0,GBER_CONUS_wet_poly,77.5520554,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10275,34.11,15596.305,8.825,10275,MAP,2,50,795,766,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,29157.79297,262420.1367,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.333333333,silty clay loam,5.0,Marna,0.28,0.28,0.1457557,0.6200755,18081.40234,18068.61719,211,88,2012,63.04204785,GBER_CONUS_wet_poly,141.9181976,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10621,34.624,5103.602,8.565,10621,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,26590.7168,239316.4512,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0.0,None,3.375,silt loam,4.0,Truman,0.225,0.225,0.59253,1.6829171000000003,44848.0625,44722.45313,524,95,471,0.0,GBER_CONUS_wet_poly,56.4496002,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10622,423.338,78458.24900000001,32.586999999999996,10622,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,382731.1563,3444580.4060000004,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.772727273,clay,5.0,Beauford,0.28,0.28,0.1221645,1.09311,417475.0938,418111.1875,96,91,471,407.19432489999997,GBER_CONUS_wet_poly,83.2487183,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10623,90.639,20482.01,14.944,10623,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,80664.15625,725977.4063,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.416666667,clay,5.0,Beauford,0.2666667,0.2666667,0.1122769,0.6586544,53030.90234,53097.15234,275B,88,471,465.70372530000003,GBER_CONUS_wet_poly,133.6057281,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10624,105.727,23134.016,16.226,10624,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,94481.60156,850334.4141,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.625,clay,5.0,Beauford,0.28,0.28,0.042373,0.9260357,87460.36719,87439.82031,311,85,471,1134.877598,GBER_CONUS_wet_poly,91.78911590000001,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
WCMO,10625,27.449,9600.69,8.16,10625,MAP,2,53,780,790,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,23970.44922,215734.043,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.3087479,0.2558483,6154.941406,6129.033691,310,79,8254,923.5777013000001,GBER_CONUS_wet_poly,308.7767639,29,SB29,53418.30237,216176391.1,2,Y,MAP,22,0,36103.20418,0.046017184,18.9,1.89,19.77,35.68,M70.11,0.02,0.035,15.14210233,2384.292708,0.49965910700000005,0.9462911970000001,0.999963382,-0.9462545790000001,1,0.66230353
