Subbasin,Qtnout,QtnoutriverMCrouted
19,0.7320410947505851,0.0
19,0.7703678534050504,0.0
19,0.6975470115089939,0.0
19,0.7742005291950684,0.0
19,0.908344185239985,0.0
19,0.9543362962287729,0.0
19,0.8891808059127522,0.0
19,0.8968461578699312,0.0
19,0.9198422129871819,0.0
19,1.3337712088691283,0.0
19,1.4295881062595788,0.0
19,1.2609503669730713,0.0
19,1.5407357068101009,0.0
19,1.4295881062595788,0.0
19,1.191962201244176,0.0
19,1.0156591103776327,0.0
19,1.0884799522736894,0.0
19,0.9428382684815761,0.0
19,0.8240253159738744,0.0
19,0.7320410947505851,0.0
19,0.5595706796740596,0.0
19,0.5174112448524327,0.0
19,0.47908448582082386,0.0
19,0.5059132171052357,0.0
19,0.4254270236291432,0.0
19,0.4024309681347492,0.0
19,0.4215943478391254,0.0
19,0.37176956106031933,0.0
19,0.36027153331312234,0.0
19,0.34494082977590734,0.0
19,0.36410420948028355,0.0
19,0.37176956106031933,0.0
19,0.34494082977590734,0.0
19,0.5978974383285253,0.0
19,0.3219447746586567,0.0
19,0.34494082977590734,0.0
19,0.49058251356802085,0.0
19,0.44842307874639387,0.0
19,0.3142794227014776,0.0
19,0.29894871916426263,0.0
19,0.36410420948028355,0.0
19,0.34494082977590734,0.0
19,0.2759526640470119,0.0
19,0.2682873120898328,0.0
19,0.2644546362998149,0.0
19,0.28745069141706564,0.0
19,0.2759526640470119,0.0
19,0.2644546362998149,0.0
19,0.23762590501540287,0.0
19,0.2299605534353672,0.0
19,0.2299605534353672,0.0
19,0.22612787726820588,0.0
19,0.21462984989815226,0.0
19,0.2069644979409731,0.0
19,0.20313182215095527,0.0
19,0.19163379440375816,0.0
19,0.183968442446579,0.0
19,0.17630309086654328,0.0
19,0.16097238732932834,0.0
19,0.15330703537214924,0.0
19,0.14947435958213132,0.0
19,0.15330703537214924,0.0
19,0.20313182215095527,0.0
19,0.18013576665656117,0.0
19,0.12647830446488062,0.0
19,0.15330703537214924,0.0
19,0.1418090080020955,0.0
19,0.1149802767176836,0.0
19,0.12264562829771936,0.0
19,0.1149802767176836,0.0
19,0.11114760092766571,0.0
19,0.11114760092766571,0.0
19,0.10348224897048655,0.0
19,0.10348224897048655,0.0
19,0.09964957318046866,0.0
19,0.09581689701330742,0.0
19,0.0919842212232895,0.0
19,0.08815154543327164,0.0
19,0.08431886964325375,0.0
19,0.08431886964325375,0.0
19,0.09964957318046866,0.0
19,0.10731492476050444,0.0
19,0.23762590501540287,0.0
19,0.11114760092766571,0.0
19,0.09964957318046866,0.0
19,0.09581689701330742,0.0
19,0.19546647019377605,0.0
19,0.09581689701330742,0.0
19,0.16097238732932834,0.0
19,0.14564168379211342,0.0
19,0.08815154543327164,0.0
19,0.08815154543327164,0.0
19,0.11881295250770144,0.0
19,0.11114760092766571,0.0
19,0.10348224897048655,0.0
19,0.1303109802548985,0.0
19,0.10348224897048655,0.0
19,0.09581689701330742,0.0
19,0.21462984989815226,0.0
19,0.18780111861374033,0.0
19,0.16480506311934623,0.0
19,0.14947435958213132,0.0
19,0.1341436560449164,0.0
19,0.12264562829771936,0.0
19,0.08048619347609248,0.0
19,0.10731492476050444,0.0
19,0.09964957318046866,0.0
19,0.0919842212232895,0.0
19,0.08815154543327164,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.07282084189605671,0.0
19,0.06515548993887757,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.06515548993887757,0.0
19,0.06515548993887757,0.0
19,0.0574901383588418,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.0076653519571791475,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.0076653519571791475,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.04599211061164475,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.03832675903160898,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.049824786401662643,0.0
19,0.04215943482162687,0.0
19,0.02299605549439407,0.0
19,0.0919842212232895,0.0
19,0.06515548993887757,0.0
19,0.18780111861374033,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.0919842212232895,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03832675903160898,0.0
19,0.03066140707442984,0.0
19,0.03449408286444773,0.0
19,0.03449408286444773,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.011498027747197034,0.0
19,0.0574901383588418,0.0
19,0.1303109802548985,0.0
19,0.09964957318046866,0.0
19,0.07665351768607462,0.0
19,0.06132281414885968,0.0
19,0.05365746256882391,0.0
19,0.04599211061164475,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.01533070353721492,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.011498027747197034,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.0037675205007192845,0.0
19,0.0035413924993709083,0.0
19,0.0033919181345087694,0.0
19,0.0032846031188567115,0.0
19,0.0031849535422819528,0.0
19,0.003085303965707194,0.0
19,0.002989487297242771,0.0
19,0.002897503159745311,0.0
19,0.0028093515532148132,0.0
19,0.0027250324776512767,0.0
19,0.0026445463101980766,0.0
19,0.0025640601427448766,0.0
19,0.0024797414443247148,0.0
19,0.002372426428672657,0.0
19,0.002288107353109122,0.0
19,0.002222952063810519,0.0
19,0.002138632988246983,0.0
19,0.0020773102299153426,0.0
19,0.002015987471583702,0.0
19,0.0019584972442190244,0.0
19,0.00190100739399772,0.0
19,0.0018473496976000045,0.0
19,0.001793692378345663,0.0
19,0.0017438675900582831,0.0
19,0.0016940428017709038,0.0
19,0.0016480505444504863,0.0
19,0.001598225756163107,0.0
19,0.0015560664069530256,0.0
19,0.001510074149632609,0.0
19,0.0014679148004225276,0.0
19,0.001429587982179409,0.0
19,0.0013874286329693276,0.0
19,0.0013491018147262094,0.0
19,0.00128011361731727,0.0
19,0.001245619707184488,0.0
19,0.0012111254199083316,0.0
19,0.0011804640407425116,0.0
19,0.0011498026615766911,0.0
19,0.0011191412824108709,0.0
19,0.0010884799032450509,0.0
19,0.0010578185240792306,0.0
19,0.0010309896758803729,0.0
19,0.001004161204824889,0.0
19,0.000977332356626031,0.0
19,0.0009543364165375092,0.0
19,0.0009275075683386515,0.0
19,0.0009045116282501299,0.0
19,0.0008815153110182342,0.0
19,0.0008585193709297126,0.0
19,0.000839355961808153,0.0
19,0.0008163600217196317,0.0
19,0.0007971966125980723,0.0
19,0.0007780332034765128,0.0
19,0.0007588697943549535,0.0
19,0.0007397063852333941,0.0
19,0.0007205429761118348,0.0
19,0.0007052124751006118,0.0
19,0.0006860490659790525,0.0
19,0.0006707181878244555,0.0
19,0.0076653519571791475,0.0
19,0.01533070353721492,0.0
19,0.011498027747197034,0.0
19,0.0076653519571791475,0.0
19,0.0076653519571791475,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.003832675790017887,0.0
19,0.0037406916525204257,0.0
19,0.0032692726178454893,0.0
19,0.002882172281590714,0.0
19,0.0025563947036675782,0.0
19,0.002288107353109122,0.0
19,0.0020581468207937835,0.0
19,0.0018626805757546014,0.0
19,0.0016940428017709038,0.0
19,0.0015522338759860633,0.0
19,0.0014257554512124467,0.0
19,0.01533070353721492,0.0
19,0.16097238732932834,0.0
19,0.019163379327232805,0.0
19,1.2302889598986417,0.0
19,0.44842307874639387,0.0
19,0.7627025018250151,0.0
19,3.621878713967029,0.0
19,4.292596994191611,0.0
19,5.595706796740597,0.0
19,6.898816599289583,0.0
19,4.752518100308059,0.0
19,4.522557549135552,0.0
19,2.4107531333956205,0.0
19,2.015987516840907,0.0
19,1.6863773906022148,0.0
19,1.3069424775847165,0.0
19,1.8856765369631523,0.0
19,1.60972387291614,0.0
19,1.3874286714379522,0.0
19,1.207292904781391,0.0
19,0.47525181003080574,0.0
19,0.4024309681347492,0.0
19,0.3909329403875521,0.0
19,2.368593698573994,0.0
19,1.7400348531710388,0.0
19,1.1229740351381372,0.0
19,0.8661847507955016,0.0
19,1.2034602286142295,0.0
19,1.138304738675352,0.0
19,0.9581689720187909,0.0
19,0.8201926398067132,0.0
19,1.165133469959764,0.0
19,1.0271571377476865,0.0
19,0.6132281418657402,0.0
19,0.5825667347913103,0.0
19,0.5480726519268627,0.0
19,0.9045115094499669,0.0
19,1.2034602286142295,0.0
19,1.099977979643743,0.0
19,0.9620016478088087,0.0
19,1.2456196634358565,0.0
19,1.0808146003165104,0.0
19,0.9543362962287729,0.0
19,0.8546867230483044,0.0
19,0.7742005291950684,0.0
19,0.7090450392561909,0.0
19,0.6515549008973491,0.0
19,0.5020805413152178,0.0
19,0.47908448582082386,0.0
19,1.0846472761065282,0.0
19,0.5787340590012924,0.0
19,0.7473717982877999,0.0
19,0.6017301144956866,0.0
19,1.0079937584204535,0.0
19,0.49824786552519995,0.0
19,0.47525181003080574,0.0
19,0.46375378228360875,0.0
19,0.6592202528545283,0.0
19,0.6132281418657402,0.0
19,0.5710687074212567,0.0
19,0.5365746241796656,0.0
19,0.5097458928952536,0.0
19,0.3985982923447312,0.0
19,0.3909329403875521,0.0
19,0.39476561655471354,0.0
19,0.5863994109584716,0.0
19,0.5289092725996298,0.0
19,0.4560884307035732,0.0
19,0.4560884307035732,0.0
19,0.4292596994191611,0.0
19,0.6093954660757221,0.0
19,0.39476561655471354,0.0
19,0.5135785690624148,0.0
19,0.47908448582082386,0.0
19,0.3756022368503372,0.0
19,0.36027153331312234,0.0
19,0.34877350594306866,0.0
19,0.33727547819587167,0.0
19,0.3985982923447312,0.0
19,0.3756022368503372,0.0
19,0.32961012623869246,0.0
19,0.32961012623869246,0.0
19,0.5480726519268627,0.0
19,0.3104467469114597,0.0
19,0.4675864584507702,0.0
19,0.28745069141706564,0.0
19,0.2836180156270477,0.0
19,0.2759526640470119,0.0
19,0.27211998787985064,0.0
19,0.32961012623869246,0.0
19,0.2644546362998149,0.0
19,0.4522557549135551,0.0
19,0.3104467469114597,0.0
19,0.6132281418657402,0.0
19,0.5289092725996298,0.0
19,0.25295660855261787,0.0
19,0.25295660855261787,0.0
19,0.24529125697258208,0.0
19,0.24912393276259998,0.0
19,0.4369250513763402,0.0
19,0.29511604337424474,0.0
19,0.2759526640470119,0.0
19,0.6017301144956866,0.0
19,0.525076596809612,0.0
19,0.24145858080542082,0.0
19,2.2267846909490414,0.0
19,1.1727988215398,0.0
19,1.7017080941394296,0.0
19,0.5749013832112746,0.0
19,1.165133469959764,0.0
19,0.32961012623869246,0.0
19,0.3219447746586567,0.0
19,0.29128336758422685,0.0
19,0.7013796872990119,0.0
19,0.6285588457800986,0.0
19,0.2759526640470119,0.0
19,0.5174112448524327,0.0
19,0.47525181003080574,0.0
19,0.27211998787985064,0.0
19,0.27211998787985064,0.0
19,0.3909329403875521,0.0
19,0.36793688527030144,0.0
19,0.34494082977590734,0.0
19,0.32577745044867457,0.0
19,0.32577745044867457,0.0
19,0.260621960509797,0.0
19,0.24912393276259998,0.0
19,0.24912393276259998,0.0
19,0.3832675888075163,0.0
19,0.34494082977590734,0.0
19,0.3181120988686388,0.0
19,0.29511604337424474,0.0
19,0.27211998787985064,0.0
19,0.25295660855261787,0.0
19,0.23762590501540287,0.0
19,0.22229520147818804,0.0
19,0.210797173730991,0.0
19,0.19929914598379395,0.0
19,0.16863773890936412,0.0
19,0.183968442446579,0.0
19,0.16097238732932834,0.0
19,0.15713971153931044,0.0
19,0.16097238732932834,0.0
19,0.14564168379211342,0.0
19,0.1418090080020955,0.0
19,0.13797633183493427,0.0
19,0.1341436560449164,0.0
19,0.1303109802548985,0.0
19,0.12647830446488062,0.0
19,0.11881295250770144,0.0
19,0.1149802767176836,0.0
19,0.13797633183493427,0.0
19,0.18780111861374033,0.0
19,0.12264562829771936,0.0
19,0.14947435958213132,0.0
19,0.1149802767176836,0.0
19,0.1303109802548985,0.0
19,0.10731492476050444,0.0
19,0.1149802767176836,0.0
19,0.10731492476050444,0.0
19,0.09964957318046866,0.0
19,0.09581689701330742,0.0
19,0.08815154543327164,0.0
19,0.08431886964325375,0.0
19,0.08048619347609248,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.07282084189605671,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06515548993887757,0.0
19,0.09581689701330742,0.0
19,0.0919842212232895,0.0
19,0.0919842212232895,0.0
19,0.14947435958213132,0.0
19,0.08048619347609248,0.0
19,0.08048619347609248,0.0
19,0.08048619347609248,0.0
19,0.09964957318046866,0.0
19,0.07282084189605671,0.0
19,0.06898816610603882,0.0
19,0.06898816610603882,0.0
19,0.07282084189605671,0.0
19,0.06898816610603882,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.07665351768607462,0.0
19,0.07282084189605671,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04599211061164475,0.0
19,0.08815154543327164,0.0
19,0.08431886964325375,0.0
19,0.06515548993887757,0.0
19,0.0574901383588418,0.0
19,0.06515548993887757,0.0
19,0.0919842212232895,0.0
19,0.0574901383588418,0.0
19,0.08815154543327164,0.0
19,0.11114760092766571,0.0
19,0.2184625256881701,0.0
19,0.18013576665656117,0.0
19,0.15330703537214924,0.0
19,0.06132281414885968,0.0
19,0.07282084189605671,0.0
19,0.10348224897048655,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.08048619347609248,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.06515548993887757,0.0
19,0.05365746256882391,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.05365746256882391,0.0
19,0.04599211061164475,0.0
19,0.0574901383588418,0.0
19,0.0574901383588418,0.0
19,0.06132281414885968,0.0
19,0.05365746256882391,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.03449408286444773,0.0
19,0.07282084189605671,0.0
19,0.0574901383588418,0.0
19,0.026828731284411954,0.0
19,0.1341436560449164,0.0
19,0.06132281414885968,0.0
19,0.18780111861374033,0.0
19,0.08048619347609248,0.0
19,0.37176956106031933,0.0
19,0.28745069141706564,0.0
19,0.04599211061164475,0.0
19,0.19163379440375816,0.0
19,0.16097238732932834,0.0
19,0.13797633183493427,0.0
19,0.12264562829771936,0.0
19,0.10731492476050444,0.0
19,0.09581689701330742,0.0
19,0.08815154543327164,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.2069644979409731,0.0
19,0.07665351768607462,0.0
19,0.5863994109584716,0.0
19,0.45992110649359097,0.0
19,0.36410420948028355,0.0
19,0.29894871916426263,0.0
19,0.24912393276259998,0.0
19,0.21462984989815226,0.0
19,0.183968442446579,0.0
19,0.16480506311934623,0.0
19,0.14564168379211342,0.0
19,0.06132281414885968,0.0
19,0.11881295250770144,0.0
19,0.10731492476050444,0.0
19,0.09964957318046866,0.0
19,0.0919842212232895,0.0
19,0.08431886964325375,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.1149802767176836,0.0
19,0.24529125697258208,0.0
19,0.06132281414885968,0.0
19,0.14947435958213132,0.0
19,0.12264562829771936,0.0
19,0.10731492476050444,0.0
19,0.09581689701330742,0.0
19,0.08431886964325375,0.0
19,0.08048619347609248,0.0
19,0.07282084189605671,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.07282084189605671,0.0
19,0.049824786401662643,0.0
19,0.1303109802548985,0.0
19,0.5212439206424506,0.0
19,0.3871002645975342,0.0
19,0.05365746256882391,0.0
19,0.25678928434263576,0.0
19,0.21462984989815226,0.0
19,0.18013576665656117,0.0
19,0.0574901383588418,0.0
19,0.13797633183493427,0.0
19,0.11881295250770144,0.0
19,0.049824786401662643,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.08431886964325375,0.0
19,0.07665351768607462,0.0
19,0.07282084189605671,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04599211061164475,0.0
19,0.05365746256882391,0.0
19,0.0574901383588418,0.0
19,0.0574901383588418,0.0
19,0.06515548993887757,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03449408286444773,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.04215943482162687,0.0
19,0.04599211061164475,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.0574901383588418,0.0
19,0.210797173730991,0.0
19,0.21462984989815226,0.0
19,0.19546647019377605,0.0
19,0.24145858080542082,0.0
19,0.3142794227014776,0.0
19,0.25295660855261787,0.0
19,0.3219447746586567,0.0
19,0.2682873120898328,0.0
19,0.22229520147818804,0.0
19,0.2337932292253851,0.0
19,0.19929914598379395,0.0
19,0.17247041507652539,0.0
19,0.14947435958213132,0.0
19,0.1341436560449164,0.0
19,0.11881295250770144,0.0
19,0.11114760092766571,0.0
19,0.0919842212232895,0.0
19,0.0919842212232895,0.0
19,0.10348224897048655,0.0
19,0.08815154543327164,0.0
19,0.08815154543327164,0.0
19,0.08048619347609248,0.0
19,0.1341436560449164,0.0
19,0.11881295250770144,0.0
19,0.11114760092766571,0.0
19,0.09964957318046866,0.0
19,0.06898816610603882,0.0
19,0.06898816610603882,0.0
19,0.06898816610603882,0.0
19,0.08048619347609248,0.0
19,0.06515548993887757,0.0
19,0.06515548993887757,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.6362241973601341,0.0
19,0.4675864584507702,0.0
19,0.4024309681347492,0.0
19,0.873850102375537,0.0
19,0.7013796872990119,0.0
19,0.5749013832112746,0.0
19,0.48291716198798507,0.0
19,0.4100963200919283,0.0
19,0.35260618173308655,0.0
19,0.10731492476050444,0.0
19,0.27211998787985064,0.0
19,0.24529125697258208,0.0
19,0.10348224897048655,0.0
19,0.10348224897048655,0.0
19,0.183968442446579,0.0
19,0.16863773890936412,0.0
19,0.15713971153931044,0.0
19,0.09964957318046866,0.0
19,0.09964957318046866,0.0
19,0.09964957318046866,0.0
19,0.09964957318046866,0.0
19,0.09581689701330742,0.0
19,0.1149802767176836,0.0
19,0.09581689701330742,0.0
19,0.0919842212232895,0.0
19,0.09581689701330742,0.0
19,0.09581689701330742,0.0
19,0.0919842212232895,0.0
19,0.0919842212232895,0.0
19,0.08815154543327164,0.0
19,0.08815154543327164,0.0
19,0.08431886964325375,0.0
19,0.08431886964325375,0.0
19,0.08048619347609248,0.0
19,0.08048619347609248,0.0
19,0.07665351768607462,0.0
19,0.07282084189605671,0.0
19,0.07282084189605671,0.0
19,0.06898816610603882,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06898816610603882,0.0
19,0.06515548993887757,0.0
19,0.06132281414885968,0.0
19,0.0574901383588418,0.0
19,0.0574901383588418,0.0
19,0.05365746256882391,0.0
19,0.049824786401662643,0.0
19,0.04599211061164475,0.0
19,0.04215943482162687,0.0
19,0.04215943482162687,0.0
19,0.03832675903160898,0.0
19,0.03832675903160898,0.0
19,0.03449408286444773,0.0
19,0.03449408286444773,0.0
19,0.03066140707442984,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
19,0.03066140707442984,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.019163379327232805,0.0
19,0.03832675903160898,0.0
19,0.04215943482162687,0.0
19,0.03449408286444773,0.0
19,0.026828731284411954,0.0
19,0.02299605549439407,0.0
19,0.02299605549439407,0.0
