Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
3338,12.294,2572.759,1403,55.8642407,13404.55469,1.0,1.0,0.0047785276428923195
12129,11.452,8675.555,1411,0.0,13039.52637,1.0,1.0,0.0013200308222355802
14817,4.333,5658.837,1416,335.03720510000005,3432.664795,17.0,6.0,0.0007657050379786518
14000,4.607,5684.651,1416,1290.784716,3567.157959000001,16.0,16.0,0.000810427940079347
14010,4.935,5733.507,1416,134.9804469,3821.710205,15.0,4.0,0.0008607297418490986
14008,6.13,5911.111999999999,1416,604.2427673,4747.063965,14.0,9.0,0.0010370299192436214
14003,6.192,5920.3719999999985,1416,894.4704856000002,4795.3120119999985,13.0,12.0,0.001045880225093964
14001,7.483,6112.226,1416,1126.208792,5794.9067380000015,12.0,15.0,0.0012242675581694788
14006,8.745,6329.7469999999985,1416,605.2676542,6928.229981,11.0,10.0,0.0013815718068984433
14007,12.978,11929.375,1416,813.5100973,10052.40527,10.0,11.0,0.0010879027610415466
14009,14.137,7101.683000000001,1416,232.0767245,10950.16211,9.0,5.0,0.001990654891241977
14002,18.491,7749.274,1416,974.2479913,14324.22852,8.0,13.0,0.002386159013089484
14815,21.097,8137.0,1416,72.22495426,16344.35547,7.0,3.0,0.002592724591372742
14004,21.881,13253.701,1416,1081.446598,16952.38867,6.0,14.0,0.0016509350859808896
14814,25.509,8619.768,1416,0.0,18859.66797,5.0,1.0,0.0029593603911381374
13999,25.823,13666.45,1416,1465.5240789999998,19102.88477,4.0,17.0,0.0018895177606474249
14012,53.333,12588.726,1416,17.77882683,39538.67578,3.0,2.0,0.004236568497876592
14011,57.128,13154.112,1416,458.2317025,42484.44141,2.0,8.0,0.004342976553643454
14818,63.758,19142.127,1416,425.9193374,47632.18359,1.0,7.0,0.003330768832533605
13632,3.8,6581.3319999999985,1433,220.3295811,4568.669434,17.0,3.0,0.0005773907166512798
12725,4.077,11661.434,1433,781.3818734,4800.0947270000015,16.0,12.0,0.0003496139497080719
12726,6.292000000000002,13190.648,1433,633.3762806,7538.947265999999,15.0,11.0,0.00047700461721061785
12727,7.577000000000001,27450.996,1433,841.7403852,9110.542969,14.0,13.0,0.0002760191287776954
13625,11.392,14724.611,1433,316.4260569,13650.00293,13.0,4.0,0.0007736706932359706
13635,11.822,17728.435,1433,350.9407406,14215.65234,12.0,5.0,0.0006668383306253484
12724,13.003,17661.178,1433,983.6342816,15312.59375,11.0,15.0,0.0007362476047747212
13630,20.732,27474.453,1433,399.3727317,24933.01172,10.0,7.0,0.0007545919112566134
12722,25.268,22816.293,1433,1050.098845,30282.67188,9.0,16.0,0.0011074542214197546
13638,26.601,25950.804,1433,192.1132097,31881.2832,8.0,2.0,0.001025054946274497
13636,30.514,33298.019,1433,0.0,36572.72266,7.0,1.0,0.0009163908519602922
13642,38.144,18806.045,1433,631.3651195,45881.13672,6.0,10.0,0.002028283990599831
13637,52.485,56183.881,1433,361.1204853,62923.00781,5.0,6.0,0.0009341647295600672
13628,56.692,53434.215,1433,562.8675074,66825.82813,4.0,8.0,0.0010609681455973482
13627,62.803,45327.708,1433,590.2232735,75559.6875,3.0,9.0,0.0013855322223660636
13650,69.93,26149.072,1433,1330.8918130000004,84139.67188,2.0,17.0,0.002674282284281446
13640,109.545,35307.259,1433,979.9683374,131855.5313,1.0,14.0,0.00310261977572374
344,2.833,6098.706,1437,199.7386812,4083.978272,1.0,1.0,0.0004645247696806503
980,23.192,21763.19,1446,410.8069324,35237.48047,2.0,2.0,0.0010656525996418724
978,61.852,81936.365,1446,0.0,94045.16406,1.0,1.0,0.0007548784962574309
473,3.774,987.976,1447,113.6257789,5147.538574,2.0,1.0,0.0038199308485226363
471,6.059,17570.73,1447,719.1370516,9120.009766,1.0,2.0,0.00034483484749922176
3790,1.982,5581.165,1452,690.3835481000001,3027.976563,16.0,9.0,0.00035512298955504807
3501,2.474,5779.338000000002,1452,1405.5734220000004,4060.496338,15.0,13.0,0.00042807671051597944
4697,2.704,10964.98,1452,274.99553619999995,3423.397217,14.0,4.0,0.0002466032769781614
3499,3.136,5919.588000000002,1452,1055.775209,4791.225098,13.0,11.0,0.0005297665986213904
3791,4.208,6022.606,1452,323.7976829,5327.96582,12.0,5.0,0.0006987008613879109
3776,4.814,12227.55,1452,1543.2203869999996,7902.535156,11.0,15.0,0.00039370110938004754
3794,4.94,11200.746,1452,1052.029149,6256.10791,10.0,10.0,0.0004410420520204637
5193,5.047,11226.633,1452,71.95623475,6390.98584,9.0,2.0,0.000449555979963004
3793,6.433,6564.053000000001,1452,192.8923214,8149.007323999998,8.0,3.0,0.0009800347437779675
3796,11.738,25533.014,1452,0.0,14880.72656,7.0,1.0,0.00045971854321624544
3778,12.255999999999998,15672.438,1452,1433.508019,20123.74023,6.0,14.0,0.0007820097932433995
3795,14.183,13452.245,1452,387.6154824,17986.8418,5.0,6.0,0.00105432215960979
3500,15.608,9580.777,1452,1307.267756,23866.69922,4.0,12.0,0.001629095427228919
3792,17.042,9149.995,1452,685.3523406,21622.24805,3.0,8.0,0.00186251467896977
3497,21.28,21706.588,1452,1647.385554,34942.57031,2.0,16.0,0.0009803475332005197
3797,35.214,18598.141,1452,667.4730879,44797.91797,1.0,7.0,0.001893415046159721
7262,8.081,6349.093000000002,1455,252.6616596,7029.023437999998,3.0,2.0,0.0012727802223089183
7260,13.838,7476.181,1455,238.7519209,12901.3623,2.0,1.0,0.0018509450212615237
7583,16.195,7937.825,1455,365.1136431000001,15306.61719,1.0,3.0,0.0020402314235952543
9873,10.321,7831.222,1471,366.4503045,10044.1416,1.0,1.0,0.00131792969219874
16938,4.295,10908.32,1486,1816.081698,3021.106201,33.0,27.0,0.00039373615735511976
16943,4.425,5946.298000000002,1486,1852.01591,3147.422852,32.0,28.0,0.0007441604843887741
16497,4.9430000000000005,6097.595,1486,1392.2443449999996,3650.645508,31.0,18.0,0.0008106474765870807
16973,5.141,6167.749,1486,754.6790405,3883.977783,30.0,7.0,0.0008335293800055742
16965,5.43,11622.258999999998,1486,287.7654208,4124.503418,29.0,1.0,0.00046720693455549393
16942,5.437,6242.074000000001,1486,1621.818335,4131.1865229999985,28.0,23.0,0.0008710245985549032
16970,5.464,6250.1219999999985,1486,853.6403190999998,4157.955078,27.0,8.0,0.0008742229351683058
16969,5.711,6322.22,1486,674.6822794,4397.756348,26.0,4.0,0.0009033219343838082
16498,5.845,11780.791,1486,872.6283721000002,4527.5620119999985,25.0,9.0,0.0004961466509337106
16492,6.731,6620.226,1486,1020.36568,5388.936035,24.0,13.0,0.0010167326613925265
16491,6.76,12130.68,1486,462.7155766,5417.134765999999,23.0,2.0,0.0005572647205267965
16958,6.766,6543.376,1486,727.5048407,5423.040527,22.0,5.0,0.0010340228041304672
16496,6.907,6671.773,1486,1581.665433,5560.382324,21.0,22.0,0.0010352570448664846
16920,7.127000000000002,1119.729,1486,2057.123787,5833.995606,20.0,31.0,0.0063649329435961745
16940,7.28,6780.729,1486,1491.875193,5922.773926,19.0,21.0,0.001073630873612557
16966,7.401,6816.257,1486,1686.1128670000005,6040.941895,18.0,24.0,0.0010857865247745208
16972,7.8,6953.16,1486,2062.642806,6496.287598,17.0,32.0,0.0011217921060352415
16919,7.897,6981.414000000002,1486,1898.124346,6590.259277,16.0,29.0,0.0011311462119278414
16494,7.999,6991.075,1486,1000.948312,6622.392578,15.0,11.0,0.0011441731064249776
16964,8.047,7005.054,1486,1703.2930850000002,6668.887207,14.0,25.0,0.001148742036820844
16493,8.831,12922.848999999998,1486,1400.666189,7431.180176000002,13.0,19.0,0.0006833632428886232
16936,9.227,13074.043,1486,1068.37072,7815.583008,12.0,14.0,0.000705749552758852
16979,9.504,13213.342,1486,961.7533838,8169.742676000002,11.0,10.0,0.0007192729893769494
16499,9.803,13294.297,1486,1199.028043,8375.567383,10.0,16.0,0.0007373838571531838
16917,10.636,6781.167,1486,2011.939051,9280.210938,9.0,30.0,0.001568461593705036
16961,10.683,13630.836,1486,532.7711212,9231.197266,8.0,3.0,0.0007837376959124151
16976,10.943,7881.51,1486,2097.342729,9584.016602,7.0,33.0,0.0013884395249133732
16963,11.699000000000002,14019.655,1486,740.9526034,10219.74805,6.0,6.0,0.0008344713190160529
16495,12.262,8237.190999999999,1486,1302.449925,10767.02246,5.0,17.0,0.0014886142618278492
16975,13.978,8778.019,1486,1720.1748469999998,12565.83984,4.0,26.0,0.0015923866193499922
16939,17.075,16138.986,1486,1011.646986,15608.0293,3.0,12.0,0.0010579970761484022
16941,18.473,16610.337,1486,1115.204659,16806.41211,2.0,15.0,0.0011121387844208097
16937,24.552,11830.426,1486,1462.999405,22718.26563,1.0,20.0,0.002075326788739476
1284,3.603,5807.721,1500,228.4706415,3002.364258,4.0,4.0,0.0006203810410314132
1287,4.034,5904.3,1500,0.0,3361.35376,3.0,1.0,0.000683230865640296
1285,4.319,6245.835999999998,1500,134.4067062,3599.3781740000004,2.0,3.0,0.0006915007054299859
1286,10.001,9175.036,1500,100.0873649,8344.75293,1.0,2.0,0.0010900229710270346
2421,3.837,11607.289,1504,379.2687772,3797.743897,2.0,2.0,0.0003305681455850716
2423,40.073,23903.965,1504,104.0922845,38732.4375,1.0,1.0,0.0016764164438828454
12397,3.184,5734.518,1506,434.68633110000013,3826.976074,5.0,3.0,0.0005552341103471992
12399,10.341,2386.091,1506,516.3638371999998,12431.97656,4.0,5.0,0.004333866562507465
12398,22.863000000000003,10276.182,1506,273.0474139,27489.89258,3.0,2.0,0.0022248535496938457
12395,36.381,13396.97,1506,80.04389595,43749.77734,2.0,1.0,0.002715614053028409
12400,37.823,17236.712,1506,469.21377689999986,45484.82031,1.0,4.0,0.0021943280133705314
5475,5.599,6428.64,1517,351.4478472,5068.292969,3.0,3.0,0.0008709462654620573
5476,7.21,18844.367,1517,335.5142872,7134.165526999999,2.0,2.0,0.00038260770446680437
5485,8.234,1563.749,1517,171.82621519999995,8147.425781,1.0,1.0,0.005265550929209227
589,2.6010000000000004,5896.172,1522,795.1984683999998,3331.142578,3.0,3.0,0.00044113367113442426
590,3.834,6321.258000000002,1522,473.9859788,4911.2197270000015,2.0,2.0,0.0006065248404668816
592,59.787,76429.789,1522,0.0,77064.33594,1.0,1.0,0.000782247351225842
10270,9.935,17756.456000000002,1524,763.7225430999998,14361.65039,1.0,1.0,0.0005595148040802736
4581,2.028,593.776,1543,415.5651934,3093.684326,1.0,1.0,0.0034154293875131364
174,6.872999999999998,12013.657,1546,0.0,10491.52832,1.0,1.0,0.000572098903772598
510,2.742,6615.592,1562,0.0,3817.364014,1.0,1.0,0.0004144753787718469
11120,5.282,6477.588000000002,1563,0.0,7698.507812999998,1.0,1.0,0.0008154269768314994
147,2.478,15731.211,1569,0.0,3809.743652,2.0,1.0,0.00015752124868199913
148,29.074,22510.38,1569,61.45591943,39130.47656,1.0,2.0,0.001291581927981669
2172,18.746,3181.225,1575,0.0,16574.77734,1.0,1.0,0.005892698567375775
2295,4.202,1054.311,1576,256.4526185,5493.158691,1.0,1.0,0.003985541268183676
11367,4.397,5664.888000000001,1583,134.95209269999998,3464.1906740000004,5.0,1.0,0.0007761848071841844
11370,4.584,5693.167,1583,511.9952871,3611.53125,4.0,2.0,0.0008051757484015486
10803,4.963,5755.633000000002,1583,548.6309207,3936.986084000001,3.0,3.0,0.0008622856947272348
11372,8.765,6335.286,1583,622.4402167000002,6957.091309,2.0,4.0,0.0013835208071111549
11369,13.589,12070.27,1583,773.8033262,10786.49414,1.0,5.0,0.0011258240287914023
17105,3.083,605.533,1587,1703.013332,3154.941406,25.0,22.0,0.005091382302863759
16397,4.449,5640.85,1587,1701.472168,3338.947754,24.0,21.0,0.0007887109212264109
16425,4.998,5748.559,1587,991.8942005,3900.131592,23.0,8.0,0.0008694352793456586
16414,5.52,851.1419999999998,1587,1599.657702,4434.6083979999985,22.0,18.0,0.006485404315613612
17119,5.799,906.068,1587,1468.056994,4720.78418,21.0,16.0,0.006400181884803348
17107,5.809,908.02,1587,1931.294437,4730.9526369999985,20.0,23.0,0.006397436179819828
17117,6.1179999999999986,11517.453,1587,978.8004331,5047.106445,19.0,7.0,0.0005311938325252987
16418,7.213999999999999,6075.768,1587,882.2591297,5604.9521479999985,18.0,5.0,0.0011873396087539877
17106,8.513,1439.2779999999998,1587,1438.998557,7498.904785,17.0,14.0,0.005914771156093542
16416,9.354,1604.589,1587,1976.598629,8360.207031,16.0,24.0,0.005829530178756055
16420,10.869000000000002,1902.215,1587,1103.41032,9910.893555,15.0,9.0,0.0057138651519412905
16424,13.208,7161.73,1587,281.2021421,11263.01367,14.0,4.0,0.0018442471302324997
16423,19.987,3380.9590000000007,1587,215.6065644,17615.42383,13.0,3.0,0.0059116363138387645
16408,20.256,3747.072,1587,2015.405404,19522.94141,12.0,25.0,0.005405820864931338
16421,22.025,3747.451,1587,197.3791227,19524.91602,11.0,2.0,0.005877328349323313
17118,22.139,4117.157,1587,931.4559636,21451.15234,10.0,6.0,0.005377254255788642
17125,29.019,12294.495,1587,1349.0197449999996,25631.04492,9.0,13.0,0.0023603246819003136
16415,48.43899999999999,9289.441,1587,1640.50349,48399.71875,8.0,20.0,0.005214414947035025
16417,49.949,9586.539,1587,1274.80843,49947.65625,7.0,12.0,0.005210326688286564
16395,53.82100000000001,14400.163,1587,1586.806404,48976.59766,6.0,17.0,0.0037375271377136504
17121,77.367,14750.18,1587,1441.331223,76851.1875,5.0,15.0,0.00524515633029563
16419,94.369,21437.949,1587,1239.425489,85644.77344,4.0,11.0,0.004401960280808579
16409,119.262,23006.281000000006,1587,1629.631708,119867.0078,3.0,19.0,0.005183888695439301
16422,178.822,36562.64,1587,166.1285561,164447.2344,2.0,1.0,0.004890839392341472
16410,189.443,36626.897,1587,1222.621776,190832.9531,1.0,10.0,0.005172237222279573
12289,3.065,5733.656999999998,1588,348.9510132,3822.489258,3.0,2.0,0.0005345628453184418
11503,4.916,6456.4569999999985,1588,434.26470020000005,7588.409668000001,2.0,3.0,0.0007614083079930682
12292,9.065,6463.43,1588,158.1860687,7624.743651999999,1.0,1.0,0.0014025060997024798
5757,3.894,5778.337,1589,259.4931249,4055.280762,2.0,2.0,0.0006738963130741596
5603,46.347,24036.334,1589,0.0,47080.98438,1.0,1.0,0.001928205857016299
7130,3.801,10735.616000000002,1590,206.6868438,3832.696533,6.0,4.0,0.00035405513759061423
7135,5.681,6099.606,1590,63.45870048,5729.154297,5.0,2.0,0.0009313716328562862
7133,14.636,7833.852,1590,203.7707223,14764.89844,4.0,3.0,0.0018683018264833188
7136,24.708,26695.527,1590,446.6455408,23753.28516,3.0,6.0,0.0009255483137680705
7139,88.245,51841.141,1590,329.1466046999999,85634.94531,2.0,5.0,0.0017022194785411842
7123,801.568,603616.419,1590,0.0,797716.25,1.0,1.0,0.001327942671486542
4592,7.48,11108.248,1593,635.9732773,5774.177246,1.0,1.0,0.0006733735148873163
15331,7.653,7328.344,1599,207.9381509,6171.713867,4.0,1.0,0.0010443014137982605
15338,7.902,1230.187,1599,928.4103011,6409.503418,3.0,4.0,0.006423413676132166
15337,17.467,2983.2270000000008,1599,869.4895624,15543.16699,2.0,3.0,0.0058550690242479015
15334,43.26600000000001,7497.265,1599,467.0006399,39062.14844,1.0,2.0,0.005770904456491802
1398,11.887,15482.275,1601,0.0,9494.505859,1.0,1.0,0.0007677812207831214
10629,35.762,11716.244,1608,1668.3559779999996,34992.88281,1.0,1.0,0.0030523433960576445
12121,31.381,11779.527,1611,231.9132086,24051.28516,1.0,1.0,0.0026640288697500334
13879,25.322,4142.565,1622,452.1705662,21583.5332,1.0,1.0,0.00611263794291701
12065,6.7,6020.706,1624,276.1061502,5318.068359000001,3.0,2.0,0.0011128263030946869
12068,21.375,20867.592,1624,320.5553769,20617.25977,2.0,3.0,0.0010243155990398891
12064,29.603,5570.769,1624,0.0,29024.74414,1.0,1.0,0.005313988068792657
123,37.009,45121.553,1640,0.0,53660.64844,1.0,1.0,0.0008202066981160866
4605,9.149,1402.385,1641,189.4214156,7306.685547,1.0,1.0,0.006523886094046927
1677,6.2570000000000014,7338.895,1660,773.4101382,5526.40332,1.0,1.0,0.0008525806677980815
32,2.98,881.047,1664,187.875757,4590.417481,2.0,1.0,0.0033823394211659535
28,5.73,6593.828,1664,380.94566210000005,8304.138672,1.0,2.0,0.0008689944596674344
5062,3.547,5698.144,1672,882.439368,3637.459717,6.0,6.0,0.0006224833910831317
5065,9.752,1878.935,1672,19.40326112,9789.600586,5.0,1.0,0.005190174221034789
5070,10.754,7117.125,1672,582.7625172999999,11030.61523,4.0,3.0,0.0015110033897114353
5061,14.988,7951.039000000002,1672,524.1921156999998,15375.46094,3.0,2.0,0.001885036659988713
5069,16.207,8123.299,1672,774.0056157,16272.97168,2.0,5.0,0.0019951253794794456
5072,88.28399999999998,26718.763,1672,709.067218,87107.86719,1.0,4.0,0.003304194883573015
13623,3.509,5632.562,1675,1271.27799,3295.763916,9.0,7.0,0.0006229847092672926
13629,3.556,5665.323,1675,94.52366618,3466.459229,8.0,1.0,0.0006276782453533541
12715,3.741,5674.348000000001,1675,1219.467159,3513.479004,7.0,6.0,0.0006592827933711502
13631,4.331,5810.477,1675,528.1309875,4222.7353520000015,6.0,3.0,0.0007453777030698169
12716,4.422,5797.227,1675,1365.325478,4153.7036130000015,5.0,8.0,0.0007627784801250666
13624,4.899,916.773,1675,344.6318935,4776.556152,4.0,2.0,0.005343743762087234
13626,6.6179999999999986,11238.499,1675,537.5594421,6452.810059,3.0,4.0,0.000588868673654729
12713,44.1,17960.824,1675,1944.548602,41477.375,2.0,9.0,0.002455343919633086
13646,1501.4720000000002,292548.11600000004,1675,867.5575130000002,1446077.375,1.0,5.0,0.005132393332521068
16385,4.73,5718.743,1677,38.32353594,3744.783203,5.0,2.0,0.0008271048375490908
16392,7.277,1106.032,1677,605.2595557999998,5762.634277,4.0,5.0,0.006579375641934411
16391,24.871,15292.359,1677,69.73554242,18775.35742,3.0,3.0,0.0016263677827600045
16388,28.877,18161.586,1677,0.0,21950.12305,2.0,1.0,0.0015900043090950316
16390,80.301,44101.506,1677,104.9203089,61809.82422,1.0,4.0,0.0018208221732836061
3505,0.304,870.15,1681,137.1209995,4533.6411130000015,1.0,1.0,0.0003493650520025283
6697,4.754,5823.8690000000015,1691,485.9994807,4292.512207,2.0,2.0,0.0008162958335773003
6694,22.18,13847.313999999997,1691,144.9614149,20045.2207,1.0,1.0,0.0016017546796440094
1001,3.189,5686.536,1699,569.6892607999998,3576.97876,2.0,1.0,0.0005607983489421328
552,7.582999999999998,7968.9940000000015,1699,909.741896,11035.98535,1.0,2.0,0.0009515630203762227
1619,3.5010000000000003,6133.74,1708,914.8290143,3275.520508,11.0,10.0,0.0005707773723698756
1640,4.238,5909.798000000002,1708,651.6035065000002,3381.790527,10.0,5.0,0.00071711418901289
1638,4.468,5959.334,1708,467.6392805,3565.920898,9.0,3.0,0.0007497482101187817
1639,4.71,721.42,1708,544.3867548,3758.732666,8.0,4.0,0.006528790441074548
1641,8.787,14114.592,1708,717.3947632,8223.941406,7.0,7.0,0.0006225472192182388
1643,10.948,8546.851999999999,1708,725.9454926,10247.30859,6.0,8.0,0.0012809394616871805
1622,11.629,8767.68,1708,897.0336130000002,10885.30762,5.0,9.0,0.0013263485893645754
1642,12.140999999999998,8219.814,1708,462.76194360000005,9302.454102,4.0,2.0,0.0014770407213593882
1644,27.795,21023.855,1708,709.4665044,26047.45313,3.0,6.0,0.001322069620438307
1624,69.4,32602.735,1708,951.2892637,65220.46484,2.0,11.0,0.0021286557707505217
1645,758.933,738366.306,1708,65.08979933,690739.4375,1.0,1.0,0.0010278543235693097
6754,3.283,5606.343000000002,1723,991.452559,3159.162354,9.0,9.0,0.0005855867184722731
6751,4.891,5903.2840000000015,1723,440.8524525,4706.27832,8.0,5.0,0.0008285218871394293
6755,5.038,5930.465,1723,275.8486506,4847.897949,7.0,3.0,0.0008495118005080547
6757,5.0539999999999985,5920.44,1723,664.0924365000002,4795.663574,6.0,6.0,0.0008536527690509487
6734,5.479,6012.051,1723,258.8642634,5272.975098,5.0,2.0,0.0009113362478129343
6736,7.982,6474.451999999998,1723,210.6243338,7682.170898,4.0,1.0,0.0012328456524196955
6749,23.322,19309.456,1723,833.7040453,22453.07031,3.0,8.0,0.0012078020219730686
6733,51.941,14022.215,1723,403.3007898,47007.41797,2.0,4.0,0.003704193666977721
6762,89.833,16401.261000000002,1723,832.7941339,85453.625,1.0,7.0,0.0054772008079134885
8283,12.284,16812.613,1730,688.5731297,9444.050781,6.0,3.0,0.0007306419293657685
7513,20.098,12966.244,1730,934.3530075,15454.68262,5.0,4.0,0.0015500248182897065
7230,26.993,18812.133,1730,1354.434888,19861.92383,4.0,6.0,0.0014348718457391299
8170,27.547,13893.938999999997,1730,616.4895717999998,20288.14844,3.0,2.0,0.001982663087839957
7239,598.179,97738.718,1730,953.7630482,457135.0625,2.0,5.0,0.006120184633483734
8172,1051.309,253414.784,1730,2.895951592,810332.25,1.0,1.0,0.004148570116572204
971,3.321,915.462,1732,127.3887205,4769.729004,4.0,1.0,0.0036276765174305435
973,10.048,2771.188,1732,263.03981880000003,14438.40723,3.0,3.0,0.003625881751797424
967,13.978,11953.343,1732,619.822566,20089.0957,2.0,4.0,0.0011693799801444666
1298,26.762,18321.932,1732,212.2415316,38488.76172,1.0,2.0,0.0014606538218786098
15448,282.657,47417.447,1747,26.45083303,221002.7969,1.0,1.0,0.005961033709807278
12150,116.546,27953.886,1756,0.0,119594.0234,1.0,1.0,0.004169223556252609
12132,21.509,8310.586,1758,452.2582287,17248.76953,1.0,1.0,0.0025881448071170916
110,2.386,5698.561,1761,0.0,3639.631592,1.0,1.0,0.00041870219516821884
8286,3.933,5820.235,1767,541.3603447,4273.5771479999985,5.0,4.0,0.000675745910603266
8282,5.412000000000001,6262.57,1767,254.5477986,6578.225586,4.0,2.0,0.0008641819572475838
7596,6.14,11480.446000000002,1767,724.3417137,7713.399901999999,3.0,5.0,0.0005348224276304247
8292,41.92,26898.374,1767,391.1762863,61992.74219,2.0,3.0,0.0015584585150016875
7598,81.131,38506.753,1767,0.0,122474.5625,1.0,1.0,0.0021069291404549224
4740,3.491,17229.821,1784,282.9441463,3475.066406000001,2.0,2.0,0.00020261382866368724
3976,3.734,713.263,1784,51.98987694,3716.231934,1.0,1.0,0.005235095609894247
9457,5.9289999999999985,11537.27,1786,78.69705563,8009.464844,2.0,2.0,0.0005138997353793401
9458,6.442,11703.688,1786,34.39512331,8876.53125,1.0,1.0,0.0005504247891775652
11552,30.105,19458.488,1796,0.0,23229.55469,1.0,1.0,0.001547139736653742
3547,3.462,652.486,1797,1285.484282,3399.5732420000004,12.0,9.0,0.005305860968664462
2424,4.195,5790.618,1797,341.7223441999999,4119.268066,11.0,2.0,0.0007244477187063626
2955,5.247000000000001,988.854,1797,967.1731367999997,5152.114746,10.0,5.0,0.005306142261648333
2315,7.062,1331.144,1797,915.115893,6935.508789,9.0,4.0,0.0053052111567193335
2956,7.999,11507.888,1797,1274.110757,7856.375488,8.0,8.0,0.0006950884471590269
3546,10.983,12070.727,1797,2151.00965,10788.87109,7.0,11.0,0.0009098872006632244
3548,24.215,14568.549,1797,1537.186633,23802.99219,6.0,10.0,0.0016621421941196751
2324,52.753,9967.262,1797,2231.520457,51931.28906,5.0,12.0,0.005292627002280064
2954,67.079,13615.321000000002,1797,447.6121511,70938.35938,4.0,3.0,0.004926729233926985
2210,100.086,20327.344,1797,1042.813054,105909.25,3.0,7.0,0.004923712610953993
3549,247.723,71975.033,1797,979.0217371,244748.6719,2.0,6.0,0.003441790710953895
2957,747.086,173756.497,1797,21.23327125,748998.125,1.0,1.0,0.004299614764908618
752,4.918,1355.96,1798,0.0,7064.805664,1.0,1.0,0.003626950647511726
4195,7.695,6585.307,1800,1335.929097,5892.712402,5.0,5.0,0.0011685104430211074
3613,9.568,18666.556,1800,610.6754961,7328.439453,4.0,2.0,0.000512574467405771
4198,16.42,2415.937,1800,998.9924829,12587.47949,3.0,3.0,0.006796534843416861
4201,19.635,14855.507,1800,372.2782909,15057.78809,2.0,1.0,0.0013217320687876895
3610,24.171,28568.021,1800,1172.24087,18545.45313,1.0,4.0,0.0008460859084358696
97,3.176,11969.871,1801,231.6204009,4654.462402,2.0,2.0,0.0002653328511226228
99,369.31,667591.701,1801,0.0,546472.4375,1.0,1.0,0.0005531974101038144
3847,5.935,1161.044,1808,0.0,6049.254395,1.0,1.0,0.005111778709506271
382,235.521,303876.893,1809,0.0,293636.3438,1.0,1.0,0.0007750539953032888
9582,14.117,7523.661999999998,1814,356.7217918,13148.74707,1.0,1.0,0.001876346917232593
9880,3.927,6069.8290000000015,1817,73.31825606,3795.362061,1.0,1.0,0.0006469704500736346
13404,4.7,5648.076,1827,460.7227755,3376.599121,7.0,3.0,0.0008321417771290613
13461,4.989,5711.701999999998,1827,389.7316959,3708.101563,6.0,2.0,0.0008734699394331149
14624,6.082999999999998,6435.778,1827,618.6335855000002,4775.455078,5.0,4.0,0.000945184871199721
14134,10.191,11698.074,1827,776.0791126,8847.282227,4.0,6.0,0.0008711690488536831
14136,12.598,2152.1910000000007,1827,740.815724,11213.31543,3.0,5.0,0.005853569687820457
14135,15.038,7584.647,1827,938.5544676,13466.49121,2.0,7.0,0.0019826895042050078
13458,18.649,10047.383,1827,326.275033,16787.79297,1.0,1.0,0.0018561052166519382
9883,3.919,747.676,1842,290.5008104,3895.528809,5.0,2.0,0.005241575227772457
9885,4.234,807.735,1842,443.693723,4208.450195,4.0,4.0,0.005241818170563365
9888,7.6320000000000014,17138.448,1842,417.143431,7586.431640999999,3.0,3.0,0.00044531453489837596
9890,11.851,23320.962000000003,1842,603.7851914,11781.56055,2.0,5.0,0.0005081694314325456
9886,18.624,20219.248,1842,133.317981,18515.98633,1.0,1.0,0.0009211025058894376
667,2.859,730.576,1843,64.50541707,3806.436279,3.0,2.0,0.003913350561748538
668,3.269,5835.55,1843,161.8980756,4353.369629,2.0,3.0,0.0005601871288910214
670,95.19,49394.881,1843,0.0,127848.4766,1.0,1.0,0.0019271227720945414
18127,5.301,6138.616,1850,1370.965431,3787.08252,10.0,9.0,0.0008635496991504275
18517,5.541,6640.723000000001,1850,428.4399305,4007.783691,9.0,4.0,0.0008343970980268262
18129,8.625,7058.568,1850,1186.26869,6846.878906,8.0,8.0,0.0012219192334762517
18133,10.427,7557.656999999998,1850,345.00244360000005,8506.866211,7.0,2.0,0.0013796603894566798
18521,11.827,7945.054,1850,415.3870941,9795.363281,6.0,3.0,0.0014885990705664177
17595,24.976,11586.164,1850,1534.082035,21905.83984,5.0,10.0,0.002155674647795422
18519,32.749,13739.417,1850,517.7984485000002,29067.64453,4.0,5.0,0.0023835800310886557
18134,33.767,14021.422,1850,673.3388573,30005.601560000006,3.0,7.0,0.0024082436146633346
18132,63.725,38930.623,1850,641.3956021,57625.15625,2.0,6.0,0.0016368862116591353
18136,75.065,59276.421,1850,125.9199615,66991.46094,1.0,1.0,0.0012663551330131756
154,3.913,6513.241,1851,422.7127062,5624.837402,3.0,3.0,0.0006007761727226123
155,25.154,5860.736999999999,1851,186.9819702,30535.5332,2.0,2.0,0.004291951677749744
152,44.678,47167.693,1851,0.0,64369.05859,1.0,1.0,0.00094721613796121
546,331.047,526425.647,1858,0.0,430487.1563,1.0,1.0,0.0006288580389017407
4492,4.012,10720.575,1867,96.55836537,3754.328125,5.0,1.0,0.00037423365817598395
5119,4.1930000000000005,753.154,1867,396.808389,3924.073731,4.0,3.0,0.005567254505718619
4494,7.885,6416.808000000001,1867,178.20055119999995,7381.833495999998,3.0,2.0,0.001228804103223908
5123,16.581,2981.059,1867,804.2498306,15531.87109,2.0,4.0,0.0055621173549399725
