f1,f2,prob,repl,algorithm
0.0,0.0,maple_whole,1,EA_bcrseeds
4.92,633.874,maple_whole,1,EA_bcrseeds
5.438,727.928,maple_whole,1,EA_bcrseeds
5.4620000000000015,732.07,maple_whole,1,EA_bcrseeds
10.382000000000001,1365.944,maple_whole,1,EA_bcrseeds
11.054,1402.5590000000002,maple_whole,1,EA_bcrseeds
15.820000000000002,2093.8720000000003,maple_whole,1,EA_bcrseeds
16.516000000000002,2134.6290000000004,maple_whole,1,EA_bcrseeds
17.651000000000003,2435.376,maple_whole,1,EA_bcrseeds
21.902,2859.9100000000008,maple_whole,1,EA_bcrseeds
26.822000000000003,3493.784000000001,maple_whole,1,EA_bcrseeds
35.238,6133.171,maple_whole,1,EA_bcrseeds
45.665000000000006,6694.348000000001,maple_whole,1,EA_bcrseeds
80.052,13020.874000000002,maple_whole,1,EA_bcrseeds
98.703,20861.458000000002,maple_whole,1,EA_bcrseeds
123.323,23347.306999999997,maple_whole,1,EA_bcrseeds
147.786,36515.167,maple_whole,1,EA_bcrseeds
194.64199999999997,38656.512,maple_whole,1,EA_bcrseeds
212.43099999999995,42521.727000000006,maple_whole,1,EA_bcrseeds
226.902,48196.49700000001,maple_whole,1,EA_bcrseeds
237.284,55760.98200000001,maple_whole,1,EA_bcrseeds
250.37599999999998,61119.672000000035,maple_whole,1,EA_bcrseeds
305.984,64288.16900000001,maple_whole,1,EA_bcrseeds
320.01599999999996,66849.44800000002,maple_whole,1,EA_bcrseeds
325.632,67524.07900000001,maple_whole,1,EA_bcrseeds
423.338,78458.24900000001,maple_whole,1,EA_bcrseeds
428.8,79190.31900000002,maple_whole,1,EA_bcrseeds
435.52700000000004,80161.55500000001,maple_whole,1,EA_bcrseeds
436.069,80259.75100000002,maple_whole,1,EA_bcrseeds
440.98900000000003,80893.62500000001,maple_whole,1,EA_bcrseeds
444.43800000000005,91605.63000000002,maple_whole,1,EA_bcrseeds
448.373,110816.11600000002,maple_whole,1,EA_bcrseeds
452.671,112055.29400000001,maple_whole,1,EA_bcrseeds
466.97399999999993,113392.50400000002,maple_whole,1,EA_bcrseeds
474.332,120238.72700000001,maple_whole,1,EA_bcrseeds
479.948,120913.35800000001,maple_whole,1,EA_bcrseeds
488.3639999999999,122047.267,maple_whole,1,EA_bcrseeds
493.9799999999999,122721.898,maple_whole,1,EA_bcrseeds
493.97999999999996,123474.637,maple_whole,1,EA_bcrseeds
498.393,129560.031,maple_whole,1,EA_bcrseeds
503.67300000000006,131131.39100000003,maple_whole,1,EA_bcrseeds
517.3889999999999,132985.891,maple_whole,1,EA_bcrseeds
785.09,134391.641,maple_whole,1,EA_bcrseeds
810.1850000000001,139116.616,maple_whole,1,EA_bcrseeds
843.5529999999999,144746.076,maple_whole,1,EA_bcrseeds
847.729,145719.926,maple_whole,1,EA_bcrseeds
849.823,146180.933,maple_whole,1,EA_bcrseeds
854.209,146782.51100000003,maple_whole,1,EA_bcrseeds
855.186,146842.321,maple_whole,1,EA_bcrseeds
861.6659999999998,147904.90600000005,maple_whole,1,EA_bcrseeds
869.3560000000001,150680.756,maple_whole,1,EA_bcrseeds
926.177,161146.55999999997,maple_whole,1,EA_bcrseeds
926.5960000000001,161467.27599999998,maple_whole,1,EA_bcrseeds
941.0730000000003,161482.798,maple_whole,1,EA_bcrseeds
941.1270000000001,164487.505,maple_whole,1,EA_bcrseeds
946.6210000000002,165293.35199999998,maple_whole,1,EA_bcrseeds
954.284,166607.75499999998,maple_whole,1,EA_bcrseeds
965.8659999999999,168563.89899999998,maple_whole,1,EA_bcrseeds
970.0390000000001,169564.87099999998,maple_whole,1,EA_bcrseeds
980.437,170876.57399999996,maple_whole,1,EA_bcrseeds
989.5220000000003,172034.743,maple_whole,1,EA_bcrseeds
1012.6590000000002,176229.93099999995,maple_whole,1,EA_bcrseeds
