Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
13900,5.03,6051.755,170,535.0945961,3695.60669,31.0,13.0,0.0008311638524692424
13224,5.067,6427.807,170,1479.088617,3784.672119,30.0,39.0,0.0007882937368841349
15183,5.13,11090.453,170,1458.127847,3831.581299,29.0,38.0,0.0004625600054389122
13910,5.1370000000000005,6081.14,170,525.2965360000002,3798.858398,28.0,12.0,0.0008447429264907567
15180,5.511,6585.07,170,973.9540422,4201.525879,27.0,24.0,0.0008368931537553892
13903,6.2410000000000005,6383.257,170,304.0940719,4860.4213869999985,26.0,4.0,0.0009777140415935
13221,6.267,6869.6280000000015,170,1697.135643,4955.80127,25.0,42.0,0.0009122764726124907
13905,6.564,6471.819,170,697.1337103,5171.606934,24.0,20.0,0.0010142434453126702
13931,6.73,12011.053,170,935.609522,5330.674805,23.0,23.0,0.0005603172344672861
13930,6.857,12057.354,170,501.3009618,5453.4052729999985,22.0,10.0,0.0005686985718425453
14502,7.375,6693.722,170,1344.551457,5951.316895,21.0,35.0,0.0011017786516978147
14505,7.504,6728.92,170,1304.606582,6074.995606,20.0,33.0,0.0011151863894948966
13897,7.5870000000000015,6776.68,170,523.9535480000002,6242.8115229999985,19.0,11.0,0.00111957477702946
13899,7.709,6785.098000000001,170,392.5082001,6272.390625,18.0,6.0,0.0011361663457182193
13908,8.401,11974.479,170,376.8918514,6937.82959,17.0,5.0,0.0007015754088340712
14508,8.434,7004.111999999999,170,1144.360071,7041.953125,16.0,30.0,0.0012041497908657087
13906,8.821,12089.563,170,181.5744013,7342.206543000001,15.0,1.0,0.0007296376221373758
13163,8.957,7157.083000000001,170,1391.356597,7579.452637,14.0,36.0,0.0012514875124404732
13925,9.14,7926.871,170,499.3933809,7758.222656,13.0,9.0,0.001153040083533591
13907,9.457,7263.7530000000015,170,801.8713407,7954.265137,12.0,21.0,0.0013019440501349645
14503,10.783,7626.794,170,644.198137,9229.900391,11.0,18.0,0.0014138312900545105
15176,10.874,12651.73,170,993.4063034,9317.519531,10.0,25.0,0.0008594872005646659
13898,10.884,9445.5,170,289.9017254,9460.022461,9.0,3.0,0.0011522947435286645
13912,14.659,9888.812,170,627.8171375,12958.71875,8.0,16.0,0.001482382312455733
14501,15.51,8920.96,170,1029.083565,13777.2793,7.0,26.0,0.0017386021235382741
15178,16.965999999999998,15726.251,170,632.2822947999998,15178.50879,6.0,17.0,0.0010788330925151834
13909,32.167,13483.213,170,664.2272522999998,29807.90234,5.0,19.0,0.0023857073236178946
15182,52.145,18771.711,170,1183.652082,48390.37109,4.0,31.0,0.002777850138434371
13913,57.597,30053.94,170,208.2940594,53156.75,3.0,2.0,0.0019164542153208533
14461,74.363,62181.548,170,1395.551434,69314.75781,2.0,37.0,0.0011959013950569386
15177,78.157,30767.568,170,477.5781509,72972.07813,1.0,8.0,0.002540239774557417
13592,5.8660000000000005,6271.005,220,428.6522331000001,4465.99707,3.0,2.0,0.000935416253056727
13588,12.129,2004.934,220,364.0532562,10446.08105,2.0,1.0,0.006049575696756102
15333,15.4,8861.863000000001,220,896.9541764,13569.62793,1.0,3.0,0.0017377835789156295
15322,5.089,6082.084,222,378.911201,3802.176025,5.0,4.0,0.0008367197822325375
15324,12.12,8032.066,222,252.0780042,10653.92871,4.0,3.0,0.001508951744171425
15373,37.675,17981.189,222,0.0,34409.08984,3.0,1.0,0.002095245203195406
15327,39.063,18491.716,222,67.23273792,35762.33594,2.0,2.0,0.002112459438594017
15319,50.36600000000001,18421.136,222,1001.833037,47158.53906,1.0,5.0,0.002734141911769177
13439,6.212999999999999,16860.67,309,926.2657407,4932.056152,2.0,2.0,0.00036849069461652474
12735,26.744,19468.047,309,9.738341875,25096.84375,1.0,1.0,0.0013737382080493232
3559,5.2429999999999986,714.182,328,34.42829629,3721.02124,1.0,1.0,0.007341265951816202
17194,125.098,41998.275,384,0.0,114615.1094,1.0,1.0,0.002978646146776266
11446,4.394,6219.191,416,436.7163499,6352.210449,1.0,1.0,0.000706522761561753
12839,5.186,6102.986999999999,431,288.6730503,3875.62207,1.0,1.0,0.0008497478365921475
16464,5.048,5666.975,433,801.8526118,3475.065186,16.0,10.0,0.0008907750607687522
16057,5.742000000000001,11232.604,433,940.4545078,4099.6879880000015,15.0,12.0,0.0005111904594873994
16460,6.461,16427.306,433,805.0577252999999,4747.274902,14.0,11.0,0.00039330855588859187
16483,8.728,6302.719,433,0.0,6787.409668000001,13.0,1.0,0.0013847991636625398
