f1,f2,prob,repl,algorithm
8404.312000000004,3227496.936999999,maple29,1,EA_noseeds
10481.564000000006,5430062.3620000025,maple29,1,EA_noseeds
7715.469000000002,2696489.766,maple29,1,EA_noseeds
8276.103000000005,3111314.805999999,maple29,1,EA_noseeds
7397.320000000003,2368216.6350000007,maple29,1,EA_noseeds
7710.416000000002,2685153.2399999998,maple29,1,EA_noseeds
10701.511999999997,5711773.129000005,maple29,1,EA_noseeds
26.822000000000003,6916.341,maple29,1,BCR_rank
48.592,10692.519999999999,maple29,1,BCR_rank
54.162,14666.116,maple29,1,BCR_rank
67.699,19592.310999999998,maple29,1,BCR_rank
81.699,27556.533,maple29,1,BCR_rank
147.741,37332.88900000001,maple29,1,BCR_rank
194.81100000000004,44612.26100000001,maple29,1,BCR_rank
288.423,61360.85800000002,maple29,1,BCR_rank
345.961,85332.51400000001,maple29,1,BCR_rank
456.38199999999995,106459.79199999999,maple29,1,BCR_rank
636.857,139620.41799999995,maple29,1,BCR_rank
754.8770000000001,176216.36599999995,maple29,1,BCR_rank
797.624,210362.15699999995,maple29,1,BCR_rank
867.105,269051.68799999997,maple29,1,BCR_rank
1603.818,582356.7869999998,maple29,1,BCR_rank
2343.3250000000003,798246.3809999997,maple29,1,BCR_rank
2795.127000000001,920409.9369999997,maple29,1,BCR_rank
2968.3300000000013,1030246.6379999998,maple29,1,BCR_rank
3475.9260000000004,1165409.8779999996,maple29,1,BCR_rank
3710.977000000001,1239015.5399999996,maple29,1,BCR_rank
4563.550000000001,1491631.882,maple29,1,BCR_rank
4757.727000000001,1569108.9309999999,maple29,1,BCR_rank
6568.151999999999,2088679.04,maple29,1,BCR_rank
7762.674,2456570.6350000016,maple29,1,BCR_rank
8052.3589999999995,2578966.570000001,maple29,1,BCR_rank
8313.503999999997,2709648.6770000015,maple29,1,BCR_rank
8467.006999999996,2790529.1280000005,maple29,1,BCR_rank
8492.965999999997,2837253.427,maple29,1,BCR_rank
8613.080999999996,2928609.196000001,maple29,1,BCR_rank
8705.418999999998,2990377.605000001,maple29,1,BCR_rank
8818.976999999999,3052060.5270000007,maple29,1,BCR_rank
8902.835000000001,3117584.7910000007,maple29,1,BCR_rank
9010.348,3184540.111,maple29,1,BCR_rank
9221.577,3297721.1750000003,maple29,1,BCR_rank
9268.057999999999,3361368.126,maple29,1,BCR_rank
9379.871,3442336.3850000007,maple29,1,BCR_rank
9508.978999999998,3565412.511000001,maple29,1,BCR_rank
9574.723999999998,3632498.9230000004,maple29,1,BCR_rank
9697.116999999997,3691667.83,maple29,1,BCR_rank
9726.418999999996,3735807.335000001,maple29,1,BCR_rank
9869.502999999997,3815122.0590000004,maple29,1,BCR_rank
9983.222999999998,3880635.992,maple29,1,BCR_rank
10067.044999999998,4052865.308,maple29,1,BCR_rank
10240.450999999997,4162756.268000001,maple29,1,BCR_rank
10334.885,4298297.192000001,maple29,1,BCR_rank
10393.588999999998,4357199.569000001,maple29,1,BCR_rank
10480.689999999999,4434683.848999999,maple29,1,BCR_rank
10514.135999999999,4470242.274999999,maple29,1,BCR_rank
10585.314999999999,4566489.518,maple29,1,BCR_rank
10626.231999999998,4628200.643999999,maple29,1,BCR_rank
10650.063999999998,4674788.434999999,maple29,1,BCR_rank
10717.181,4718863.101999999,maple29,1,BCR_rank
10803.529,4835682.244,maple29,1,BCR_rank
11106.189,5048931.974000001,maple29,1,BCR_rank
11124.534,5082143.256000001,maple29,1,BCR_rank
11179.607,5121442.596000002,maple29,1,BCR_rank
11198.648,5155167.150000001,maple29,1,BCR_rank
11228.038999999999,5219744.269000001,maple29,1,BCR_rank
11255.508999999998,5261653.4410000015,maple29,1,BCR_rank
11291.504999999997,5308281.296000002,maple29,1,BCR_rank
11414.724999999997,5420271.378000001,maple29,1,BCR_rank
11437.236999999997,5465268.158000002,maple29,1,BCR_rank
11470.121999999998,5512541.3110000035,maple29,1,BCR_rank
11543.581999999999,5588084.252000004,maple29,1,BCR_rank
11572.863999999998,5625793.357000004,maple29,1,BCR_rank
11591.867999999999,5660891.697000004,maple29,1,BCR_rank
11639.768999999998,5705200.991000004,maple29,1,BCR_rank
13012.342999999997,6999433.769000008,maple29,1,BCR_rank
13624.683999999997,7594718.955000008,maple29,1,BCR_rank
13630.600999999997,7631293.470000007,maple29,1,BCR_rank
13665.601999999997,7665697.807000007,maple29,1,BCR_rank
13689.260999999997,7700786.456000006,maple29,1,BCR_rank
13694.938999999997,7730864.485000005,maple29,1,BCR_rank
13713.408999999998,7787685.086000007,maple29,1,BCR_rank
13730.456999999997,7817584.087000007,maple29,1,BCR_rank
13736.211999999996,7847296.915000007,maple29,1,BCR_rank
13759.685999999998,7889923.384000008,maple29,1,BCR_rank
13770.332999999999,7937374.495000008,maple29,1,BCR_rank
13785.571999999998,7965730.251000007,maple29,1,BCR_rank
13806.321999999996,8001355.543000007,maple29,1,BCR_rank
13828.798999999997,8057210.936000007,maple29,1,BCR_rank
13857.182999999997,8102232.376000006,maple29,1,BCR_rank
13876.345999999998,8138100.332000006,maple29,1,BCR_rank
13918.509999999997,8192381.249000006,maple29,1,BCR_rank
13936.265999999996,8257671.233000006,maple29,1,BCR_rank
13960.876999999997,8328748.092000005,maple29,1,BCR_rank
13996.463999999996,8386374.138000005,maple29,1,BCR_rank
14008.395999999995,8442725.156000005,maple29,1,BCR_rank
14025.060999999996,8497424.862000003,maple29,1,BCR_rank
14041.012999999997,8569182.235000003,maple29,1,BCR_rank
14060.869999999997,8624702.916000003,maple29,1,BCR_rank
14070.121999999998,8679539.066000002,maple29,1,BCR_rank
