Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,5413,11.845999999999998,26747.065,5.186,5413,COB,2,37,441,389,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,12229.22168,110062.9951,Open Water,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.8333333330000001,silty clay,3.666666667,Lura,0.18,0.18,1.9104008999999997,0.1955469,2423.412598,2389.716065,106B,59,5569,0.0,GBER_CONUS_wet_poly,301.717926,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,5794,4.454,5882.435,3.195,5794,COB,2,37,441,389,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,4597.649414,41378.844730000004,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,1.0198028000000001,0.30018049999999996,1312.98938,1379.164795,110,87,5569,405.7637887,GBER_CONUS_wet_poly,289.82562260000003,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,5797,34.691,19758.78,8.766,5797,COB,2,37,441,389,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,34620.58984,311585.3086,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Minnetonka,0.28,0.28,0.0871439,0.599036,20621.81641,20724.54297,287,77,13600,262.2292121,GBER_CONUS_wet_poly,128.5398407,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6272,3.4960000000000004,699.6310000000001,2.833,6272,COB,2,37,467,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,3645.2089840000003,32806.880860000005,Cultivated Crops,Not prime farmland,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Comfrey,0.28,0.28,3.2952631,0.0843883,321.26623539999997,307.3973389,353,20,12090,70.9833458,GBER_CONUS_wet_poly,236.99969480000004,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6290,5.327999999999999,6031.38,3.455,6290,COB,2,40,503,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,5373.681152,48363.13037,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Minnetonka,0.28,0.28,0.4926939,0.2594242,1449.9221189999998,1393.092407,287,77,6559,332.7189897,GBER_CONUS_wet_poly,296.8111267,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6291,28.935,10378.171999999999,7.915,6291,COB,2,40,503,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,28021.27539,252191.4785,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,silty clay loam,5.0,Minnetonka,0.28,0.28,0.4447244000000001,0.22226329999999997,6247.15332,6223.777832,110,85,13766,447.7332765,GBER_CONUS_wet_poly,382.42938230000004,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6292,40.865,24899.661,9.449,6292,COB,2,40,503,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,40071.79297,360646.1367,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.166666667,silty clay loam,5.0,Marna,0.2666667,0.2666667,2.129396,0.40275140000000004,16115.69531,16127.74316,110,89,9648,0.0,GBER_CONUS_wet_poly,220.9799805,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6361,27.314,17536.66,7.502999999999999,6361,COB,2,37,517,531,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,27149.121089999997,244342.0898,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.175,silty clay loam,5.0,Marna,0.28,0.28,0.1437609,0.798797,21610.6543,21670.94727,L82A,86,817,688.6212697000001,GBER_CONUS_wet_poly,107.66189579999998,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6421,10.33,8953.605,4.754,6421,COB,2,37,488,484,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,10632.99609,95696.96484,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.85,silty clay loam,5.0,Marna,0.28,0.28,0.07027699999999999,0.3847244,3988.822754,4087.85376,L88A,84,12011,256.0115292,GBER_CONUS_wet_poly,218.33808900000002,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
WCMO,6434,4.4239999999999995,11283.416000000001,3.142,6434,COB,2,37,468,467,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,4553.09082,40977.81738,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Minnetonka,0.28,0.28,0.1883832,0.3454972,1539.189819,1571.972046,287,77,10817,280.5702928,GBER_CONUS_wet_poly,222.8672485,20,SB20,40398.69047,163487844.5,2,Y,COB,15,0,20491.17316,0.052765134000000005,8.5,0.77,8.945,13.065,M85.68/2,0.02,0.035,14.081219699999998,1455.212943,0.499573521,0.9668729420000001,0.9999717440000001,-0.966844686,1,0.40422581700000004
