Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,2264,2.628,6170.420999999999,3.2089999999999996,2264,COB,3,10,192,136,Le Sueur,Lower LeSueur,Cobb BL LG,BL,3,LO,4,4350.54834,39154.93506,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Minnetonka,0.28,0.28,0.10320850000000001,0.3435727,1447.128296,1493.758179,211,79,928,786.0698271000001,NCED easement_GBERB,229.9367523,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,2266,17.022000000000002,10415.461,8.179,2266,COB,3,10,192,136,Le Sueur,Lower LeSueur,Cobb BL LG,BL,3,LO,4,28215.56055,253940.0449,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.8,silty clay loam,5.0,Shorewood,0.28,0.28,0.1598542,1.2218375,34540.125,34452.41406,448,91,928,494.17028600000003,NCED easement_GBERB,74.4779892,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,2267,28.874000000000002,31583.036,10.645,2267,COB,3,10,192,136,Le Sueur,Lower LeSueur,Cobb BL LG,BL,3,LO,4,47910.50781,431194.5703,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,1.0613015,0.3437392,16315.923830000002,16457.98828,211,86,928,758.8590942000001,NCED easement_GBERB,250.1897125,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,2785,8.71,7950.064,6.065,2785,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,15370.384769999999,138333.4629,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,0.5,silt loam,5.0,Barbert,0.28,0.28,0.5323922,0.4808483,7322.357422,7386.030762,319,90,3529,915.6565637,GBER_CONUS_wet_poly,187.16922,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,2787,4.796,7276.331,4.4910000000000005,2787,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,8461.301758,76151.71582,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,silty clay loam,5.0,Minnetonka,0.31,0.31,0.0833063,0.3724682,3077.332275,3149.5161129999997,219,82,11312,762.7393112000001,GBER_CONUS_wet_poly,220.1529999,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,3388,3.034,6439.7119999999995,3.537,3388,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,5351.523926,48163.71533,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.21266839999999998,0.2604183,1371.102173,1392.7189939999998,211,79,10250,677.5226514,GBER_CONUS_wet_poly,303.3581238,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,3389,2.03,5963.505999999999,2.9,3389,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,3581.428467,32232.8562,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.833333333,silty clay,5.0,Lura,0.28,0.28,0.054452999999999994,0.44680649999999994,1700.992065,1599.156616,287,82,10250,1017.092474,GBER_CONUS_wet_poly,183.5246582,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,3390,2.455,831.2860000000001,3.188,3390,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,4331.15332,38980.37988,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,0.27070040000000006,0.23842310000000003,1023.550476,1031.970093,211,81,10250,1026.03973,GBER_CONUS_wet_poly,339.7321472,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,3394,6.897,8274.27,5.345,3394,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,12170.717770000001,109536.46,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Brownton,0.28,0.28,0.151451,0.20740129999999998,2486.32666,2522.566895,287,79,10250,1083.334898,GBER_CONUS_wet_poly,380.9040833,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
WCMO,3396,1.9680000000000002,666.324,2.85,3396,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,3471.669922,31245.0293,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,0.2931634,0.19771670000000002,688.6471558,685.9555054,310,79,10250,1202.1705140000001,GBER_CONUS_wet_poly,399.561676,4,SB4,19069.09758,77169968.23,3,F,LES,7,2,32291.626969999998,0.112367785,30.0,2.44,34.88,73.09,L27.26,0.04,0.035,26.13901829,1235.380251,0.49979856899999997,0.971806519,0.999988642,-0.97179516,1,0.34316118100000004
