f1,f2,prob,repl,algorithm
1644.3820000000005,299104.7689999999,maple_whole,2,EA_bcrseeds
1647.3790000000006,300253.4079999999,maple_whole,2,EA_bcrseeds
1649.487000000001,302504.8139999999,maple_whole,2,EA_bcrseeds
1649.5880000000009,302524.7629999999,maple_whole,2,EA_bcrseeds
1656.2890000000007,303821.09999999986,maple_whole,2,EA_bcrseeds
1661.7920000000006,304630.4409999999,maple_whole,2,EA_bcrseeds
1670.0070000000007,306024.2629999999,maple_whole,2,EA_bcrseeds
1670.6260000000007,306157.37699999986,maple_whole,2,EA_bcrseeds
1694.3310000000006,308691.3079999999,maple_whole,2,EA_bcrseeds
1712.2540000000006,311573.37699999986,maple_whole,2,EA_bcrseeds
1718.6920000000005,320760.33399999986,maple_whole,2,EA_bcrseeds
1725.9910000000004,331091.557,maple_whole,2,EA_bcrseeds
1736.0830000000005,332878.58999999997,maple_whole,2,EA_bcrseeds
1737.0770000000007,338182.806,maple_whole,2,EA_bcrseeds
1744.1400000000008,339072.0399999999,maple_whole,2,EA_bcrseeds
1795.5240000000006,341646.6349999999,maple_whole,2,EA_bcrseeds
1799.937,347038.1549999999,maple_whole,2,EA_bcrseeds
1807.481,348274.2419999999,maple_whole,2,EA_bcrseeds
1808.441,348407.4339999999,maple_whole,2,EA_bcrseeds
1825.4910000000007,349320.35199999996,maple_whole,2,EA_bcrseeds
1830.9850000000006,350126.19899999996,maple_whole,2,EA_bcrseeds
1831.1970000000003,350226.442,maple_whole,2,EA_bcrseeds
1837.1620000000005,351127.28699999995,maple_whole,2,EA_bcrseeds
1878.7920000000004,352423.9799999999,maple_whole,2,EA_bcrseeds
1897.6980000000005,359240.32999999996,maple_whole,2,EA_bcrseeds
1908.8930000000005,363227.3079999999,maple_whole,2,EA_bcrseeds
1929.3960000000006,364542.03099999996,maple_whole,2,EA_bcrseeds
1937.1850000000004,365889.06399999995,maple_whole,2,EA_bcrseeds
1948.3740000000003,369794.876,maple_whole,2,EA_bcrseeds
1954.0750000000005,371428.978,maple_whole,2,EA_bcrseeds
1959.5690000000004,372234.825,maple_whole,2,EA_bcrseeds
1967.5990000000004,374113.16599999997,maple_whole,2,EA_bcrseeds
1968.7980000000002,374210.968,maple_whole,2,EA_bcrseeds
1969.7660000000003,374243.945,maple_whole,2,EA_bcrseeds
1974.8130000000006,374740.872,maple_whole,2,EA_bcrseeds
1986.0010000000004,376340.394,maple_whole,2,EA_bcrseeds
2004.9850000000004,377283.74299999996,maple_whole,2,EA_bcrseeds
2025.4090000000003,381051.53299999994,maple_whole,2,EA_bcrseeds
2078.531,399538.12599999993,maple_whole,2,EA_bcrseeds
2104.693,400584.259,maple_whole,2,EA_bcrseeds
2111.02,405051.05199999997,maple_whole,2,EA_bcrseeds
2115.748,407963.8979999999,maple_whole,2,EA_bcrseeds
2136.1169999999997,408808.48999999993,maple_whole,2,EA_bcrseeds
2141.361,412188.65799999994,maple_whole,2,EA_bcrseeds
2142.321,412321.8499999999,maple_whole,2,EA_bcrseeds
2214.0400000000004,412656.0299999999,maple_whole,2,EA_bcrseeds
2219.797,413801.39899999986,maple_whole,2,EA_bcrseeds
2255.2099999999996,419418.8049999999,maple_whole,2,EA_bcrseeds
2271.0899999999997,421947.3649999999,maple_whole,2,EA_bcrseeds
2286.845,424904.4809999999,maple_whole,2,EA_bcrseeds
