Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,983,10.63,13620.47,3.705,983,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,6562.191406,59059.72266,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0.0,None,1.625,loam,5.0,Lester,0.27,0.27,0.1629322,0.7841148,5144.577147999999,5141.937011999999,106B,88,12428,0.0,GBER_CONUS_wet_poly,112.2284622,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,986,39.424,11894.285,7.159,986,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,24458.4043,220125.6387,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,clay loam,4.0,Cordova,0.19333329999999999,0.19333329999999999,0.14339720000000003,0.7020215,17115.98828,17158.39453,114,84,12428,353.6658582,GBER_CONUS_wet_poly,119.65444950000001,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,988,22.708000000000002,13959.753,5.421,988,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,14047.75781,126429.8203,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay loam,5.0,Glencoe,0.28,0.28,0.2468177,0.38640690000000005,5446.019043,5424.375,109,86,12428,585.2096978999999,GBER_CONUS_wet_poly,222.56329350000001,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,989,65.998,26328.083,11.017000000000001,989,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,57926.078129999994,521334.7031,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,11.5,muck,4.0,Caron,0.215,0.215,0.1315402,0.8248822,47706.23828,47748.93359,106D,63,13588,1152.396548,GBER_CONUS_wet_poly,76.37454220000001,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,990,6.915,6969.8859999999995,2.9960000000000004,990,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,4265.941895,38393.47705,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0.0,None,2.25,loam,5.0,Lester,0.26,0.26,1.3015113999999999,0.9990498,4612.613281,4258.928711,114,88,13588,872.8168299,GBER_CONUS_wet_poly,88.0836945,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,1312,34.884,5847.065,7.897,1312,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,30464.29688,274178.6719,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,3.1,loam,4.2,Reedslake,0.212,0.212,0.26582790000000006,1.029192,30177.9668,31331.42188,L90A,82,11886,0.0,GBER_CONUS_wet_poly,79.6741562,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,1326,7.801,16912.019,3.727,1326,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,6783.144043000001,61048.296389999996,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,3.5,silty clay loam,5.0,Glencoe,0.28,0.28,1.0497404,0.3965462,2698.100586,2687.931641,106C,83,10346,508.9262678,GBER_CONUS_wet_poly,209.307251,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,1327,7.178999999999999,17881.939,3.582,1327,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,6241.065918,56169.59326,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,1.4772418999999999,0.420792,2658.563965,2624.3396,114,86,10346,145.58659419999998,GBER_CONUS_wet_poly,204.3764954,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,1328,88.991,58251.745,12.734000000000002,1328,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,78394.85938,705553.7344,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,3.0,silty clay loam,4.2,Glencoe,0.22,0.22,0.24403850000000002,1.0263156999999998,80221.96094,80401.3125,109,78,10346,0.0,GBER_CONUS_wet_poly,76.00000759999999,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
WCMO,1329,106.915,58616.554000000004,13.919,1329,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,94455.07031,850095.6328,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.666666667,clay loam,4.333333333,Cordova,0.23,0.23,0.7630844,1.1271412,106727.875,106389.0,114,80,11886,35.32718204,GBER_CONUS_wet_poly,70.9760208,10,SB10,9332.478363,37767233.39,3,F,LES,5,2,9563.208512000001,0.0345151,25.5,2.15,24.59,54.9,L58.81,0.03,0.035,15.11220438,632.8136037,0.498043226,0.9854584590000001,0.9999430909999999,-0.98540155,1,0.175781557
