Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,4580,8.722999999999999,1625.2879999999998,4.476,4580,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,8468.055664,76212.50098,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,4.0,silty clay loam,5.0,Webster,0.2666667,0.2666667,0.5329917,0.47247790000000006,4056.695068,3998.311279,106C,89,832,66.76431143,NCED easement_GBERB,188.3686066,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,4965,6.812,11269.13,3.9730000000000003,4965,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,6612.405272999999,59511.64746,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.8333333330000001,silty clay loam,5.0,Minnetonka,0.28,0.28,0.1272902,0.3770365,2534.815918,2491.470947,286,82,2,173.2555589,NCED easement_GBERB,217.4855957,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,4967,15.244000000000002,7841.205,5.979,4967,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,14803.20605,133228.8545,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,silty clay loam,5.0,Minnetonka,0.26,0.26,0.358401,0.5227515,7579.374023,7733.331055,239,88,2145,101.4340318,GBER_CONUS_wet_poly,168.3400269,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5304,9.031,16682.664,4.603,5304,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,8766.991211,78902.9209,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.0,clay loam,5.0,Le Sueur,0.2666667,0.2666667,0.9331096,2.4605875,22123.14258,21557.80469,286,93,2145,70.07818609,GBER_CONUS_wet_poly,37.7958527,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5305,28.114,20025.205,7.965,5305,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,26182.25391,235640.2852,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.6666666669999999,silty clay loam,5.0,Shorewood,0.28,0.28,0.2967617,1.4788481000000002,37613.02344,38694.1875,286,84,2145,582.7894857000001,GBER_CONUS_wet_poly,56.8009644,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5325,3.363,15626.358999999999,2.8139999999999996,5325,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,3263.447022,29371.023189999996,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.875,silty clay loam,5.0,Shorewood,0.28,0.28,0.024400099999999997,0.22523490000000002,748.0049437999999,734.56073,211,90,2145,638.24017,GBER_CONUS_wet_poly,399.5829163,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5404,11.543,2150.926,5.1339999999999995,5404,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,11206.72266,100860.5039,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,clay loam,5.0,Cordova,0.26,0.26,1e-05,0.4657075,5092.511231,5215.583008,109,92,800,64.1812142,NCED easement_GBERB,197.5489044,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5405,9.094,1694.511,4.562,5405,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,8828.719727,79458.47753999999,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.166666667,clay loam,5.0,Cordova,0.2666667,0.2666667,0.4145906,0.5154884,4551.247559,4548.070801,239,89,800,144.76421530000002,NCED easement_GBERB,172.6517792,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5406,45.208999999999996,13001.633,9.941,5406,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,41689.99609,375209.9648,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,4.0625,silty clay loam,4.625,Webster,0.2425,0.2425,0.33626269999999997,1.3612358999999998,57004.46875,56712.234379999994,106C,83,831,0.0,NCED easement_GBERB,60.974002799999994,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
WCMO,5407,44.018,7778.845,9.815,5407,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,40529.23047,364763.0742,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,5.333333333,muck,3.666666667,Muskego,0.19333329999999999,0.19333329999999999,0.7567288000000001,0.5077242000000001,20521.70508,20564.01563,525,68,5538,41.10522993,GBER_CONUS_wet_poly,133.9309845,14,SB14,5365.942779999999,21715219.2,3,F,COB,13,2,14133.74675,0.022372114,23.0,1.98,24.78,45.58,M38.94,0.04,0.035,10.69258966,1321.826349,0.49811980299999997,0.969864935,0.99988668,-0.9697516159999999,1,0.367173986
